subid	 subage	 gender	 EST	 correct	 feedback	 blockNr	 keyPressed	 trialNumber	 WhichStim	 WhichCue	 ReactionTime	 KeyOrder
129	21	 F	1	1	1	2	0	10	1	231	210.76	0
129	21	 F	1	1	1	2	0	11	1	231	223.03	0
129	21	 F	1	1	1	2	1	12	0	132	194.47	0
129	21	 F	1	1	1	2	0	13	1	231	199.45	0
129	21	 F	1	1	0	2	1	14	0	132	248.02	0
129	21	 F	1	1	0	2	1	15	0	281	393.19	0
129	21	 F	1	1	0	2	1	16	0	281	335.33	0
129	21	 F	1	1	1	2	1	17	0	132	205.69	0
129	21	 F	1	1	0	2	0	18	1	231	236.12	0
129	21	 F	1	1	1	2	1	19	0	132	190.93	0
129	21	 F	1	1	0	2	0	20	1	231	216.79	0
129	21	 F	1	1	0	2	0	21	1	281	307.56	0
129	21	 F	1	1	1	2	0	22	1	231	198.29	0
129	21	 F	1	1	0	2	0	23	1	231	253.59	0
129	21	 F	1	1	0	2	1	24	0	132	341.71	0
129	21	 F	1	1	0	2	1	25	0	132	216.51	0
129	21	 F	1	1	1	2	0	26	1	231	207.67	0
129	21	 F	1	1	1	2	0	27	1	231	207.77	0
129	21	 F	1	0	0	2	1	28	1	281	490.96	0
129	21	 F	1	1	0	2	0	29	1	231	292.44	0
129	21	 F	1	1	0	2	1	30	0	281	442.97	0
129	21	 F	1	1	0	2	0	31	1	231	250.61	0
129	21	 F	1	1	1	2	0	32	1	231	203.94	0
129	21	 F	1	1	1	2	1	33	0	132	209.44	0
129	21	 F	1	1	0	2	0	34	1	281	741.39	0
129	21	 F	1	1	0	2	1	35	0	132	333.59	0
129	21	 F	1	1	0	2	1	36	0	132	306.32	0
129	21	 F	1	1	0	2	1	37	0	182	434.77	0
129	21	 F	1	1	1	2	1	38	0	132	212.80	0
129	21	 F	1	1	0	2	1	39	0	182	502.55	0
129	21	 F	1	1	1	2	1	40	0	132	189.70	0
129	21	 F	1	1	0	2	1	41	0	182	545.68	0
129	21	 F	1	1	1	2	1	42	0	132	204.65	0
129	21	 F	1	1	0	2	0	43	1	281	314.66	0
129	21	 F	1	1	1	2	1	44	0	132	210.55	0
129	21	 F	1	1	1	2	1	45	0	132	176.83	0
129	21	 F	1	1	0	2	1	46	0	132	303.41	0
129	21	 F	1	1	0	2	1	47	0	132	254.59	0
129	21	 F	1	1	0	2	0	48	1	231	233.99	0
129	21	 F	1	1	1	2	0	49	1	231	185.23	0
129	21	 F	1	1	0	2	1	50	0	182	488.98	0
129	21	 F	1	1	0	2	0	51	1	231	326.51	0
129	21	 F	1	1	0	2	0	52	1	182	424.47	0
129	21	 F	1	1	0	2	0	53	1	231	300.81	0
129	21	 F	1	1	0	2	0	54	1	182	417.38	0
129	21	 F	1	1	0	2	1	55	0	281	572.04	0
129	21	 F	1	1	0	2	1	56	0	281	389.61	0
129	21	 F	1	1	0	2	1	57	0	132	230.48	0
129	21	 F	1	1	0	2	1	58	0	132	213.93	0
129	21	 F	1	1	1	2	0	59	1	231	178.71	0
129	21	 F	1	1	0	2	0	60	1	182	379.91	0
130	48	 F	1	1	1	2	1	1	0	132	743.94	0
130	48	 F	1	1	1	2	0	2	1	231	510.30	0
130	48	 F	1	1	0	2	1	3	0	132	619.22	0
130	48	 F	1	1	0	2	1	4	0	182	1231.09	0
130	48	 F	1	1	1	2	1	5	0	132	504.77	0
130	48	 F	1	1	0	2	1	6	0	132	636.33	0
130	48	 F	1	1	0	2	0	7	1	281	718.78	0
130	48	 F	1	1	1	2	0	8	1	231	373.83	0
130	48	 F	1	1	0	2	1	9	0	182	462.09	0
130	48	 F	1	1	0	2	0	10	1	182	498.55	0
130	48	 F	1	1	0	2	0	11	1	182	521.83	0
130	48	 F	1	1	0	2	1	12	0	132	419.81	0
130	48	 F	1	1	0	2	0	13	1	182	447.71	0
130	48	 F	1	1	0	2	0	14	1	231	1543.14	0
130	48	 F	1	1	0	2	0	15	1	231	458.94	0
130	48	 F	1	1	0	2	0	16	1	231	418.51	0
130	48	 F	1	1	1	2	1	17	0	281	320.10	0
130	48	 F	1	1	0	2	0	18	1	231	626.81	0
130	48	 F	1	1	0	2	0	19	1	231	519.49	0
130	48	 F	1	1	0	2	0	20	1	231	345.42	0
130	48	 F	1	1	0	2	1	21	0	132	487.58	0
130	48	 F	1	1	0	2	1	22	0	281	736.66	0
130	48	 F	1	1	0	2	0	23	1	231	655.09	0
130	48	 F	1	1	0	2	1	24	0	132	429.74	0
130	48	 F	1	1	1	2	1	25	0	132	327.55	0
130	48	 F	1	0	0	2	0	26	0	132	1122.58	0
130	48	 F	1	1	0	2	1	27	0	132	721.76	0
130	48	 F	1	1	1	2	0	28	1	231	316.21	0
130	48	 F	1	1	0	2	1	29	0	281	926.75	0
130	48	 F	1	1	0	2	1	30	0	182	452.39	0
130	48	 F	1	1	0	2	1	31	0	132	474.48	0
130	48	 F	1	1	0	2	0	32	1	231	522.35	0
130	48	 F	1	0	0	2	0	33	0	132	1007.40	0
130	48	 F	1	1	0	2	0	34	1	231	514.82	0
130	48	 F	1	1	0	2	0	35	1	182	484.72	0
130	48	 F	1	0	0	2	0	36	1	182	469.40	0
130	48	 F	1	1	0	2	0	37	1	281	437.97	0
130	48	 F	1	1	0	2	1	38	0	132	669.00	0
130	48	 F	1	1	0	2	0	39	1	281	509.98	0
130	48	 F	1	1	0	2	0	40	1	231	511.30	0
130	48	 F	1	1	0	2	0	41	1	281	871.39	0
130	48	 F	1	1	0	2	1	42	0	182	442.79	0
130	48	 F	1	1	0	2	1	43	0	281	365.18	0
130	48	 F	1	1	1	2	0	44	1	231	308.76	0
130	48	 F	1	1	0	2	1	45	0	132	352.44	0
130	48	 F	1	1	1	2	0	46	1	231	229.08	0
130	48	 F	1	1	0	2	1	47	0	132	372.24	0
130	48	 F	1	1	0	2	0	48	1	231	314.10	0
130	48	 F	1	1	0	2	1	49	0	182	527.68	0
130	48	 F	1	1	1	2	0	50	1	231	251.01	0
130	48	 F	1	1	0	2	1	51	0	132	284.73	0
130	48	 F	1	1	0	2	1	52	0	132	320.90	0
130	48	 F	1	1	0	2	1	53	0	132	296.79	0
130	48	 F	1	1	1	2	1	54	0	132	243.55	0
130	48	 F	1	1	0	2	0	55	1	231	659.21	0
130	48	 F	1	1	0	2	0	56	1	231	317.97	0
130	48	 F	1	1	0	2	0	57	1	281	594.18	0
130	48	 F	1	1	0	2	1	58	0	132	350.47	0
130	48	 F	1	1	0	2	0	59	1	231	331.44	0
130	48	 F	1	1	0	2	1	60	0	281	508.06	0
131	21	 F	1	1	1	2	1	1	0	132	719.80	0
131	21	 F	1	1	1	2	0	2	1	231	389.20	0
131	21	 F	1	1	0	2	0	3	1	182	1731.12	0
131	21	 F	1	0	0	2	0	4	0	182	608.22	0
131	21	 F	1	1	0	2	1	5	0	132	521.08	0
131	21	 F	1	1	0	2	0	6	1	231	506.44	0
131	21	 F	1	1	1	2	1	7	0	132	374.12	0
131	21	 F	1	1	1	2	0	8	1	231	234.34	0
131	21	 F	1	1	1	2	0	9	1	231	255.86	0
131	21	 F	1	1	0	2	1	10	0	132	663.49	0
131	21	 F	1	1	0	2	0	11	1	281	473.42	0
131	21	 F	1	1	0	2	0	12	1	231	263.41	0
131	21	 F	1	1	1	2	0	13	1	231	237.60	0
131	21	 F	1	1	0	2	1	14	0	132	645.75	0
131	21	 F	1	1	1	2	0	15	1	231	244.28	0
131	21	 F	1	1	1	2	0	16	1	231	213.26	0
131	21	 F	1	1	0	2	0	17	1	231	239.46	0
131	21	 F	1	1	1	2	0	18	1	231	208.47	0
131	21	 F	1	1	1	2	1	19	0	132	227.06	0
131	21	 F	1	1	1	2	1	20	0	132	229.11	0
131	21	 F	1	1	0	2	0	21	1	231	277.94	0
131	21	 F	1	1	0	2	0	22	1	281	406.75	0
131	21	 F	1	1	0	2	1	23	0	182	273.51	0
131	21	 F	1	1	0	2	0	24	1	182	690.41	0
131	21	 F	1	1	0	2	0	25	1	231	259.39	0
131	21	 F	1	0	0	2	0	26	0	132	929.70	0
131	21	 F	1	1	0	2	0	27	1	231	420.63	0
131	21	 F	1	1	0	2	1	28	0	132	470.97	0
131	21	 F	1	1	0	2	1	29	0	281	486.61	0
131	21	 F	1	1	0	2	1	30	0	132	451.02	0
131	21	 F	1	1	0	2	0	31	1	281	471.27	0
131	21	 F	1	1	0	2	0	32	1	231	516.76	0
131	21	 F	1	1	1	2	1	33	0	132	226.58	0
131	21	 F	1	1	0	2	0	34	1	281	243.02	0
131	21	 F	1	1	1	2	0	35	1	231	229.49	0
131	21	 F	1	1	0	2	1	36	0	281	365.24	0
131	21	 F	1	1	0	2	1	37	0	132	961.93	0
131	21	 F	1	1	0	2	1	38	0	281	330.98	0
131	21	 F	1	1	0	2	1	39	0	132	498.99	0
131	21	 F	1	1	0	2	1	40	0	132	233.56	0
131	21	 F	1	1	0	2	1	41	0	132	350.11	0
131	21	 F	1	1	0	2	1	42	0	132	547.70	0
131	21	 F	1	1	0	2	1	43	0	132	391.79	0
131	21	 F	1	1	0	2	1	44	0	281	514.19	0
131	21	 F	1	1	0	2	1	45	0	182	531.75	0
131	21	 F	1	1	1	2	1	46	0	132	226.85	0
131	21	 F	1	1	0	2	0	47	1	281	640.38	0
131	21	 F	1	0	0	2	0	48	0	281	750.02	0
131	21	 F	1	1	0	2	1	49	0	132	329.66	0
131	21	 F	1	1	0	2	0	50	1	182	385.38	0
131	21	 F	1	1	0	2	0	51	1	231	317.75	0
131	21	 F	1	1	0	2	0	52	1	182	457.12	0
131	21	 F	1	1	0	2	0	53	1	231	560.14	0
131	21	 F	1	1	0	2	0	54	1	182	674.04	0
131	21	 F	1	1	0	2	0	55	1	231	480.51	0
131	21	 F	1	1	0	2	1	56	0	132	721.13	0
131	21	 F	1	1	0	2	1	57	0	182	496.63	0
131	21	 F	1	1	0	2	0	58	1	231	342.37	0
131	21	 F	1	1	0	2	1	59	0	182	362.48	0
131	21	 F	1	1	0	2	0	60	1	231	385.76	0
132	22	 F	0	1	1	2	0	1	1	231	853.28	0
132	22	 F	0	1	1	2	1	2	0	132	242.23	0
132	22	 F	0	1	1	2	1	3	0	132	228.55	0
132	22	 F	0	1	1	2	0	4	1	231	213.98	0
132	22	 F	0	1	0	2	0	5	1	231	375.44	0
132	22	 F	0	1	0	2	0	6	1	281	501.22	0
132	22	 F	0	1	0	2	1	7	0	132	344.85	0
132	22	 F	0	1	0	2	0	8	1	231	736.33	0
132	22	 F	0	1	1	2	0	9	1	231	198.86	0
132	22	 F	0	1	0	2	1	10	0	132	262.96	0
132	22	 F	0	1	0	2	1	11	0	182	472.76	0
132	22	 F	0	1	0	2	0	12	1	281	413.40	0
132	22	 F	0	1	0	2	1	13	0	132	258.52	0
132	22	 F	0	1	0	2	0	14	1	182	696.67	0
132	22	 F	0	1	0	2	0	15	1	231	362.33	0
132	22	 F	0	1	0	2	0	16	1	231	518.99	0
132	22	 F	0	1	0	2	0	17	1	182	651.36	0
132	22	 F	0	1	0	2	1	18	0	132	333.29	0
132	22	 F	0	1	0	2	1	19	0	281	851.65	0
132	22	 F	0	0	0	2	0	20	1	231	262.90	0
132	22	 F	0	1	0	2	0	21	1	281	522.38	0
132	22	 F	0	0	0	2	1	22	1	231	220.76	0
132	22	 F	0	1	0	2	1	23	0	132	229.16	0
132	22	 F	0	1	0	2	0	24	1	182	518.33	0
132	22	 F	0	1	0	2	0	25	1	231	592.78	0
132	22	 F	0	1	0	2	1	26	0	132	298.46	0
132	22	 F	0	1	0	2	0	27	1	281	503.89	0
132	22	 F	0	1	0	2	0	28	1	231	511.47	0
132	22	 F	0	1	0	2	1	29	0	182	510.33	0
132	22	 F	0	1	0	2	1	30	0	132	506.86	0
132	22	 F	0	1	0	2	1	31	0	281	755.01	0
132	22	 F	0	1	0	2	1	32	0	281	487.15	0
132	22	 F	0	1	0	2	1	33	0	132	345.70	0
132	22	 F	0	1	0	2	0	34	1	231	372.19	0
132	22	 F	0	1	1	2	0	35	1	231	194.46	0
132	22	 F	0	1	0	2	0	36	1	231	222.43	0
132	22	 F	0	1	0	2	1	37	0	132	245.97	0
132	22	 F	0	1	0	2	0	38	1	182	769.25	0
132	22	 F	0	1	0	2	1	39	0	132	227.38	0
132	22	 F	0	1	0	2	0	40	1	182	738.87	0
132	22	 F	0	1	0	2	1	41	0	132	235.69	0
132	22	 F	0	1	0	2	1	42	0	132	330.59	0
132	22	 F	0	1	0	2	1	43	0	281	506.11	0
132	22	 F	0	1	0	2	1	44	0	182	549.49	0
132	22	 F	0	1	1	2	1	45	0	132	192.57	0
132	22	 F	0	1	1	2	0	46	1	231	212.08	0
132	22	 F	0	1	0	2	0	47	1	281	463.01	0
132	22	 F	0	1	1	2	1	48	0	132	189.98	0
132	22	 F	0	1	1	2	1	49	0	132	203.35	0
132	22	 F	0	1	0	2	0	50	1	231	246.23	0
132	22	 F	0	1	0	2	1	51	0	281	368.32	0
132	22	 F	0	1	0	2	1	52	0	182	399.79	0
132	22	 F	0	1	0	2	0	53	1	231	246.46	0
132	22	 F	0	1	0	2	1	54	0	182	506.43	0
132	22	 F	0	1	0	2	0	55	1	231	245.44	0
132	22	 F	0	1	0	2	1	56	0	132	225.90	0
132	22	 F	0	1	0	2	0	57	1	231	384.85	0
132	22	 F	0	1	0	2	1	58	0	132	258.54	0
132	22	 F	0	1	0	2	1	59	0	132	576.53	0
132	22	 F	0	1	0	2	0	60	1	231	314.04	0
133	19	 F	1	1	1	2	1	1	0	132	1173.15	0
133	19	 F	1	1	1	2	0	2	1	182	399.16	0
133	19	 F	1	1	1	2	0	3	1	231	220.17	0
133	19	 F	1	1	1	2	0	4	1	231	220.58	0
133	19	 F	1	1	1	2	0	5	1	231	240.86	0
133	19	 F	1	1	1	2	1	6	0	132	231.44	0
133	19	 F	1	1	0	2	0	7	1	231	262.56	0
133	19	 F	1	1	1	2	1	8	0	132	222.75	0
133	19	 F	1	1	1	2	1	9	0	132	235.18	0
133	19	 F	1	1	0	2	1	10	0	281	480.38	0
133	19	 F	1	1	0	2	1	11	0	132	361.96	0
133	19	 F	1	1	0	2	0	12	1	281	325.65	0
133	19	 F	1	1	1	2	0	13	1	231	222.21	0
133	19	 F	1	1	0	2	0	14	1	231	409.06	0
133	19	 F	1	1	0	2	1	15	0	281	395.94	0
133	19	 F	1	1	1	2	0	16	1	231	243.47	0
133	19	 F	1	1	1	2	1	17	0	132	238.69	0
133	19	 F	1	1	1	2	1	18	0	132	220.77	0
133	19	 F	1	1	1	2	1	19	0	132	205.60	0
133	19	 F	1	1	1	2	1	20	0	132	212.50	0
133	19	 F	1	1	0	2	1	21	0	182	407.53	0
133	19	 F	1	1	0	2	1	22	0	132	267.17	0
133	19	 F	1	1	0	2	1	23	0	182	347.25	0
133	19	 F	1	1	1	2	0	24	1	231	216.45	0
133	19	 F	1	1	0	2	1	25	0	182	382.80	0
133	19	 F	1	1	0	2	1	26	0	281	427.18	0
133	19	 F	1	1	0	2	1	27	0	281	388.40	0
133	19	 F	1	1	1	2	1	28	0	132	191.05	0
133	19	 F	1	1	1	2	0	29	1	231	208.56	0
133	19	 F	1	1	0	2	1	30	0	132	471.25	0
133	19	 F	1	1	0	2	0	31	1	182	398.84	0
133	19	 F	1	1	1	2	1	32	0	132	193.73	0
133	19	 F	1	1	0	2	0	33	1	281	373.71	0
133	19	 F	1	1	0	2	0	34	1	281	483.92	0
133	19	 F	1	1	0	2	0	35	1	231	228.36	0
133	19	 F	1	1	0	2	1	36	0	132	243.34	0
133	19	 F	1	1	0	2	0	37	1	231	257.52	0
133	19	 F	1	1	0	2	0	38	1	281	398.03	0
133	19	 F	1	1	1	2	1	39	0	132	210.59	0
133	19	 F	1	1	0	2	1	40	0	132	231.26	0
133	19	 F	1	1	0	2	0	41	1	231	364.01	0
133	19	 F	1	1	0	2	1	42	0	132	258.36	0
133	19	 F	1	1	1	2	0	43	1	231	199.65	0
133	19	 F	1	1	0	2	0	44	1	182	429.08	0
133	19	 F	1	1	0	2	1	45	0	281	274.99	0
133	19	 F	1	1	1	2	0	46	1	231	202.59	0
133	19	 F	1	1	0	2	1	47	0	132	228.53	0
133	19	 F	1	0	0	2	0	48	0	182	573.86	0
133	19	 F	1	1	0	2	0	49	1	231	370.88	0
133	19	 F	1	1	0	2	0	50	1	182	412.30	0
133	19	 F	1	1	0	2	0	51	1	231	217.78	0
133	19	 F	1	1	0	2	0	52	1	182	496.75	0
133	19	 F	1	1	0	2	0	53	1	281	405.13	0
133	19	 F	1	1	1	2	0	54	1	231	196.16	0
133	19	 F	1	1	0	2	0	55	1	231	280.40	0
133	19	 F	1	1	1	2	1	56	0	132	211.50	0
133	19	 F	1	1	0	2	0	57	1	231	626.84	0
133	19	 F	1	1	0	2	0	58	1	231	532.21	0
133	19	 F	1	1	0	2	1	59	0	182	567.29	0
133	19	 F	1	1	0	2	1	60	0	132	273.81	0
135	21	 F	0	1	1	2	0	1	1	231	675.13	0
135	21	 F	0	1	1	2	0	2	1	231	300.94	0
135	21	 F	0	1	0	2	0	3	1	231	564.90	0
135	21	 F	0	1	1	2	1	4	0	132	238.65	0
135	21	 F	0	1	0	2	1	5	0	132	485.98	0
135	21	 F	0	1	0	2	0	6	1	231	288.55	0
135	21	 F	0	1	0	2	1	7	0	132	350.57	0
135	21	 F	0	1	0	2	0	8	1	231	376.00	0
135	21	 F	0	1	0	2	1	9	0	281	643.36	0
135	21	 F	0	1	0	2	0	10	1	281	617.96	0
135	21	 F	0	1	0	2	0	11	1	231	303.88	0
135	21	 F	0	1	1	2	1	12	0	132	237.62	0
135	21	 F	0	1	1	2	0	13	1	231	220.48	0
135	21	 F	0	1	0	2	1	14	0	132	846.76	0
135	21	 F	0	1	0	2	1	15	0	132	438.49	0
135	21	 F	0	1	1	2	0	16	1	231	236.95	0
135	21	 F	0	1	0	2	1	17	0	132	328.95	0
135	21	 F	0	1	0	2	0	18	1	231	424.00	0
135	21	 F	0	1	0	2	1	19	0	132	627.67	0
135	21	 F	0	1	0	2	0	20	1	182	486.23	0
135	21	 F	0	1	0	2	1	21	0	281	407.58	0
135	21	 F	0	0	0	2	0	22	0	281	882.54	0
135	21	 F	0	1	0	2	0	23	1	182	622.79	0
135	21	 F	0	1	0	2	1	24	0	132	394.70	0
135	21	 F	0	1	0	2	1	25	0	182	408.95	0
135	21	 F	0	1	0	2	0	26	1	231	397.72	0
135	21	 F	0	1	0	2	1	27	0	281	824.57	0
135	21	 F	0	1	0	2	0	28	1	231	250.88	0
135	21	 F	0	1	0	2	0	29	1	182	339.42	0
135	21	 F	0	1	0	2	0	30	1	231	278.15	0
135	21	 F	0	1	0	2	1	31	0	132	448.26	0
135	21	 F	0	1	0	2	1	32	0	132	467.00	0
135	21	 F	0	1	0	2	1	33	0	132	326.62	0
135	21	 F	0	1	0	2	1	34	0	182	302.98	0
135	21	 F	0	1	0	2	0	35	1	281	461.94	0
135	21	 F	0	0	0	2	0	36	0	132	297.77	0
135	21	 F	0	1	0	2	1	37	0	132	350.66	0
135	21	 F	0	1	1	2	0	38	1	231	215.91	0
135	21	 F	0	1	0	2	1	39	0	182	299.57	0
135	21	 F	0	1	0	2	1	40	0	182	471.11	0
135	21	 F	0	1	0	2	1	41	0	132	245.26	0
135	21	 F	0	1	0	2	0	42	1	231	242.49	0
135	21	 F	0	0	0	2	0	43	1	182	499.30	0
135	21	 F	0	1	0	2	0	44	1	281	566.61	0
135	21	 F	0	1	1	2	1	45	0	132	226.74	0
135	21	 F	0	1	0	2	0	46	1	281	619.50	0
135	21	 F	0	1	0	2	0	47	1	281	647.53	0
135	21	 F	0	0	0	2	0	48	1	182	270.55	0
135	21	 F	0	1	0	2	1	49	0	182	923.72	0
135	21	 F	0	0	0	2	0	50	0	281	623.11	0
135	21	 F	0	1	0	2	0	51	1	231	254.84	0
135	21	 F	0	1	1	2	0	52	1	231	221.40	0
135	21	 F	0	1	0	2	1	53	0	132	371.68	0
135	21	 F	0	1	0	2	0	54	1	231	499.75	0
135	21	 F	0	1	0	2	0	55	1	231	317.67	0
135	21	 F	0	1	0	2	0	56	1	231	372.44	0
135	21	 F	0	1	0	2	1	57	0	132	469.28	0
135	21	 F	0	1	0	2	1	58	0	132	297.19	0
135	21	 F	0	1	0	2	0	59	1	231	773.78	0
135	21	 F	0	1	0	2	1	60	0	132	379.45	0
136	21	 F	0	1	1	2	1	1	0	132	1266.27	0
136	21	 F	0	1	1	2	1	2	0	182	533.02	0
136	21	 F	0	1	1	2	1	3	0	132	450.97	0
136	21	 F	0	1	1	2	0	4	1	231	350.37	0
136	21	 F	0	1	0	2	1	5	0	132	419.19	0
136	21	 F	0	1	1	2	0	6	1	231	327.30	0
136	21	 F	0	1	0	2	0	7	1	281	377.58	0
136	21	 F	0	1	1	2	1	8	0	132	263.77	0
136	21	 F	0	1	1	2	1	9	0	132	269.03	0
136	21	 F	0	1	0	2	1	10	0	132	315.40	0
136	21	 F	0	1	0	2	1	11	0	132	337.78	0
136	21	 F	0	1	0	2	0	12	1	231	290.20	0
136	21	 F	0	1	0	2	0	13	1	231	305.81	0
136	21	 F	0	1	0	2	1	14	0	132	360.14	0
136	21	 F	0	1	1	2	0	15	1	231	246.13	0
136	21	 F	0	1	0	2	1	16	0	281	570.38	0
136	21	 F	0	1	0	2	1	17	0	132	300.23	0
136	21	 F	0	1	0	2	1	18	0	132	314.73	0
136	21	 F	0	1	0	2	0	19	1	182	441.81	0
136	21	 F	0	1	1	2	1	20	0	132	203.05	0
136	21	 F	0	1	0	2	1	21	0	182	339.77	0
136	21	 F	0	1	0	2	0	22	1	231	262.87	0
136	21	 F	0	1	0	2	1	23	0	132	246.46	0
136	21	 F	0	1	0	2	0	24	1	231	299.42	0
136	21	 F	0	1	0	2	0	25	1	231	294.32	0
136	21	 F	0	1	0	2	0	26	1	231	267.83	0
136	21	 F	0	1	0	2	0	27	1	231	269.73	0
136	21	 F	0	1	0	2	0	28	1	182	550.20	0
136	21	 F	0	1	0	2	0	29	1	231	275.08	0
136	21	 F	0	1	0	2	0	30	1	231	305.13	0
136	21	 F	0	1	0	2	0	31	1	182	701.63	0
136	21	 F	0	1	0	2	1	32	0	281	381.88	0
136	21	 F	0	1	0	2	0	33	1	231	366.94	0
136	21	 F	0	1	0	2	1	34	0	132	249.29	0
136	21	 F	0	1	0	2	1	35	0	281	513.63	0
136	21	 F	0	1	0	2	0	36	1	231	255.09	0
136	21	 F	0	1	0	2	1	37	0	132	293.71	0
136	21	 F	0	1	0	2	1	38	0	132	363.48	0
136	21	 F	0	1	0	2	1	39	0	182	430.22	0
136	21	 F	0	1	0	2	1	40	0	281	365.70	0
136	21	 F	0	1	0	2	0	41	1	231	279.17	0
136	21	 F	0	1	0	2	1	42	0	182	848.75	0
136	21	 F	0	1	0	2	0	43	1	231	263.08	0
136	21	 F	0	1	0	2	0	44	1	281	503.44	0
136	21	 F	0	1	0	2	0	45	1	231	270.23	0
136	21	 F	0	1	0	2	0	46	1	281	421.76	0
136	21	 F	0	1	0	2	1	47	0	132	268.01	0
136	21	 F	0	1	0	2	0	48	1	281	301.57	0
136	21	 F	0	1	0	2	1	49	0	132	248.88	0
136	21	 F	0	1	0	2	0	50	1	231	273.29	0
136	21	 F	0	1	0	2	1	51	0	132	326.32	0
136	21	 F	0	1	0	2	1	52	0	132	278.19	0
136	21	 F	0	1	0	2	0	53	1	182	428.71	0
136	21	 F	0	1	0	2	0	54	1	231	264.35	0
136	21	 F	0	1	0	2	0	55	1	182	382.47	0
136	21	 F	0	1	0	2	1	56	0	182	416.48	0
136	21	 F	0	1	0	2	0	57	1	281	639.08	0
136	21	 F	0	1	0	2	1	58	0	281	554.40	0
136	21	 F	0	1	0	2	0	59	1	231	279.10	0
136	21	 F	0	1	0	2	1	60	0	132	238.76	0
124	30	 M	1	1	1	2	0	1	1	231	811.12	0
124	30	 M	1	0	0	2	0	2	1	231	361.45	0
124	30	 M	1	1	1	2	1	3	0	182	249.06	0
124	30	 M	1	1	1	2	0	4	1	231	211.52	0
124	30	 M	1	1	0	2	1	5	0	281	360.60	0
124	30	 M	1	1	0	2	0	6	1	281	280.46	0
124	30	 M	1	0	0	2	1	7	1	182	258.26	0
124	30	 M	1	1	1	2	1	8	0	132	202.57	0
124	30	 M	1	1	0	2	1	9	0	132	323.71	0
124	30	 M	1	1	0	2	0	10	1	182	232.06	0
124	30	 M	1	1	0	2	0	11	1	231	252.41	0
124	30	 M	1	1	1	2	1	12	0	132	122.14	0
124	30	 M	1	1	0	2	1	13	0	182	381.60	0
124	30	 M	1	1	0	2	0	14	1	231	184.72	0
124	30	 M	1	1	0	2	0	15	1	231	209.41	0
124	30	 M	1	1	0	2	1	16	0	132	185.55	0
124	30	 M	1	1	0	2	1	17	0	132	222.34	0
124	30	 M	1	1	0	2	0	18	1	182	258.02	0
124	30	 M	1	1	0	2	1	19	0	132	250.36	0
124	30	 M	1	1	0	2	1	20	0	182	503.89	0
124	30	 M	1	1	0	2	1	21	0	132	201.96	0
124	30	 M	1	1	0	2	0	22	1	281	354.57	0
124	30	 M	1	1	0	2	0	23	1	231	192.55	0
124	30	 M	1	1	0	2	1	24	0	132	44957.29	0
124	30	 M	1	1	0	2	1	25	0	182	365.74	0
124	30	 M	1	1	0	2	0	26	1	182	354.52	0
124	30	 M	1	1	0	2	1	27	0	182	258.50	0
124	30	 M	1	1	0	2	1	28	0	132	222.69	0
124	30	 M	1	1	0	2	1	29	0	132	204.47	0
124	30	 M	1	1	0	2	1	30	0	132	325.70	0
124	30	 M	1	1	0	2	0	31	1	182	275.37	0
124	30	 M	1	1	0	2	0	32	1	231	229.75	0
124	30	 M	1	1	1	2	1	33	0	132	82.70	0
124	30	 M	1	0	0	2	1	34	1	231	201.47	0
124	30	 M	1	1	0	2	1	35	0	132	201.36	0
124	30	 M	1	1	0	2	1	36	0	132	247.50	0
124	30	 M	1	1	0	2	0	37	1	231	1289.33	0
124	30	 M	1	1	0	2	1	38	0	132	219.92	0
124	30	 M	1	1	0	2	1	39	0	132	198.06	0
124	30	 M	1	1	0	2	1	40	0	132	237.85	0
124	30	 M	1	1	0	2	0	41	1	231	255.37	0
124	30	 M	1	1	0	2	1	42	0	281	361.31	0
124	30	 M	1	1	0	2	0	43	1	231	243.70	0
124	30	 M	1	1	0	2	0	44	1	231	216.48	0
124	30	 M	1	1	0	2	1	45	0	132	195.52	0
124	30	 M	1	0	0	2	1	46	1	231	185.52	0
124	30	 M	1	1	0	2	0	47	1	281	407.37	0
124	30	 M	1	1	0	2	0	48	1	231	315.02	0
124	30	 M	1	1	0	2	0	49	1	231	205.90	0
124	30	 M	1	1	0	2	1	50	0	132	222.44	0
124	30	 M	1	1	0	2	1	51	0	132	251.95	0
124	30	 M	1	1	0	2	1	52	0	281	687.58	0
124	30	 M	1	1	0	2	0	53	1	281	364.28	0
124	30	 M	1	1	0	2	1	54	0	281	325.60	0
124	30	 M	1	1	0	2	0	55	1	281	396.98	0
124	30	 M	1	1	0	2	0	56	1	231	198.01	0
124	30	 M	1	1	0	2	0	57	1	231	198.62	0
124	30	 M	1	1	0	2	1	58	0	281	257.78	0
124	30	 M	1	1	0	2	0	59	1	231	156.53	0
124	30	 M	1	0	0	2	1	60	1	231	137233.72	0
134	21	 M	0	1	1	2	1	1	0	132	706.30	0
134	21	 M	0	1	1	2	1	2	0	132	569.37	0
134	21	 M	0	1	0	2	1	3	0	182	620.42	0
134	21	 M	0	1	1	2	0	4	1	182	591.39	0
134	21	 M	0	1	1	2	1	5	0	182	545.88	0
134	21	 M	0	1	1	2	0	6	1	231	248.11	0
134	21	 M	0	1	0	2	1	7	0	281	523.57	0
134	21	 M	0	1	0	2	1	8	0	281	620.63	0
