trialNumber,subid,condition,pre_post,cueTime,bgcTime,trialprog,feedback,feedback_time,baseline,window0,window1,window2,window3,window4
47,PLR123,unexpected_b,post,1003,4812,13,0,NaN,3397.0837,-62.6446,-373.4487,-799.9517,-575.9765,-478.9011
48,PLR123,unexpected_w,post,1002,4808,14,0,NaN,2457.6016,73.1407,-180.9932,-796.8008,-960.3979,-1074.4667
49,PLR123,anticipated_w,post,1002,4808,16,0,NaN,2138.4965,-493.7142,-399.8409,-3.0504,294.3061,313.0512
50,PLR123,anticipated_w,post,1003,4814,17,1,6338,2775.9243,150.676,34.2997,-222.5167,-185.7415,-136.2259
51,PLR123,anticipated_w,post,1003,4812,18,0,NaN,3190.3705,34.2468,-272.1862,-1097.4586,-702.8944,-591.5531
52,PLR123,anticipated_w,post,1002,4812,19,0,NaN,1697.2988,294.3835,617.2752,596.2645,562.6932,511.3599
53,PLR123,unexpected_b,post,1002,4810,15,0,NaN,1499.8382,97.9555,236.4111,563.2675,1071.9181,1278.1618
54,PLR123,unexpected_w,post,1003,4810,16,0,NaN,2779.2369,215.6808,48.2928,-375.5496,-479.933,-448.4353
55,PLR123,unexpected_b,post,1002,4808,17,0,NaN,1920.0398,291.2966,643.1669,959.8266,1078.8278,1123.603
56,PLR123,anticipated_b,post,1003,4812,20,1,6337,3086.7928,-108.1621,6.4488,-282.8748,-299.9945,-248.142
57,PLR123,unexpected_w,post,1003,4812,18,0,NaN,2315.0239,369.3118,-186.8095,-529.5861,-139.6721,-111.143
58,PLR123,unexpected_w,post,1002,4810,19,0,NaN,2377.8829,-11.7319,153.3419,274.3053,94.4998,-10.6606
59,PLR123,unexpected_w,post,1003,4810,20,0,NaN,3807.1673,-29.082,35.1946,-106.2703,-64.6411,-55.0842
60,PLR123,anticipated_w,post,1003,4810,20,1,6336,3058.5458,195.0335,264.2184,279.8113,382.6244,385.6605
1,PLR124,anticipated_w,pre,1001,4838,1,1,6378,1506.247,266.0786,849.711,1069.2089,1149.4757,1174.0863
2,PLR124,anticipated_w,pre,1003,4810,2,1,6332,1920.7371,-19.985,432.5781,649.9982,873.139,976.6836
3,PLR124,unexpected_w,pre,1003,4810,1,1,6332,2223.4183,145.0186,206.9598,4.2098,101.2792,350.9388
4,PLR124,anticipated_w,pre,1002,4810,3,1,6334,1771.0677,99.6823,509.4659,821.5751,922.8314,921.9085
5,PLR124,unexpected_w,pre,1002,4808,2,0,NaN,1852.4104,184.9405,452.1485,184.5497,60.7136,171.4627
6,PLR124,unexpected_b,pre,1003,4810,3,0,NaN,2036.5976,-298.9611,-207.94,-14.4884,196.0011,246.1246
7,PLR124,unexpected_b,pre,1002,4810,4,0,NaN,1603.5219,280.2218,35.2974,-439.2845,-464.0744,-399.4822
8,PLR124,anticipated_b,pre,1002,4810,1,1,6337,1509.3147,106.8722,132.2525,-9.3484,177.8617,327.1297
9,PLR124,anticipated_b,pre,1002,4812,2,0,NaN,1434.4183,-14.5171,40.4556,228.3821,401.6153,396.7563
10,PLR124,unexpected_b,pre,1002,4808,5,0,NaN,1232.8207,-25.1442,92.8368,55.4629,-16.6526,11.6158
11,PLR124,anticipated_w,pre,1003,4810,4,0,NaN,1112.6773,186.4278,380.2177,5.4488,-80.9735,53.1005
12,PLR124,anticipated_b,pre,1003,4810,3,1,6338,1122.7211,141.8356,309.5268,-51.0341,189.6045,440.0725
13,PLR124,unexpected_w,pre,1003,4810,6,0,NaN,1104.996,319.4178,393.3632,87.9494,-94.6431,-122.6944
14,PLR124,anticipated_w,pre,1002,4810,5,0,NaN,1227.5498,-32.7893,-24.1611,70.4838,471.1666,665.8867
15,PLR124,anticipated_w,pre,1002,4808,6,0,NaN,1067.6135,257.6974,351.0314,193.2562,24.4516,36.5769
16,PLR124,anticipated_b,pre,1003,4808,4,0,NaN,1104.9482,158.6442,287.348,124.6547,-116.61,-71.7895
17,PLR124,anticipated_b,pre,1003,4810,5,0,NaN,1092.757,1.3313,260.0645,456.9762,397.2115,393.4811
18,PLR124,unexpected_b,pre,1002,4812,7,0,NaN,1307.5538,10.1206,-242.0769,-418.3101,-129.8101,69.843
19,PLR124,anticipated_b,pre,1003,4812,6,0,NaN,946.0319,174.048,476.8232,463.2749,49.2433,52.0792
20,PLR124,unexpected_w,pre,1002,4810,8,0,NaN,881.2988,57.7138,154.9029,202.781,233.9071,221.7885
21,PLR124,anticipated_b,pre,1003,4808,7,0,NaN,1247.1315,-42.539,-154.2911,-162.5033,64.2446,182.5193
22,PLR124,unexpected_b,pre,1003,4812,9,0,NaN,1253.8964,7.8829,-221.2461,-312.5225,-46.388,38.0956
23,PLR124,anticipated_w,pre,1003,4810,7,0,NaN,1014.1195,178.3763,379.0969,409.5317,424.4792,462.1979
24,PLR124,anticipated_b,pre,1003,4810,8,0,NaN,991.6653,229.2647,319.4987,363.1309,558.7485,633.4775
25,PLR124,unexpected_w,pre,1003,4810,10,0,NaN,1840.0042,-233.657,-20.5715,497.3865,308.8235,206.8053
26,PLR124,unexpected_b,post,1003,4810,11,0,NaN,1779.6414,-30.3914,314.4552,226.0981,442.7388,654.9855
27,PLR124,unexpected_w,post,1003,4810,12,0,NaN,1853.506,97.4772,268.5549,24.6999,40.5928,110.121
28,PLR124,anticipated_b,pre,1002,4810,9,0,NaN,1447.8048,235.6007,569.9872,735.4473,890.233,933.8857
29,PLR124,anticipated_b,pre,1002,4810,10,0,NaN,1785.2311,-122.3487,165.8973,67.0651,287.3235,403.9435
30,PLR124,anticipated_b,post,1002,4810,11,0,NaN,1838.3785,94.382,25.1467,-122.5045,73.4892,158.431
31,PLR124,unexpected_b,post,1003,4810,13,0,NaN,2009.8446,-144.29,-514.6555,-534.8026,-500.7732,-385.5589
32,PLR124,anticipated_w,pre,1002,4808,8,0,NaN,1479.1434,31.5793,193.6906,217.0414,36.4553,82.9597
33,PLR124,anticipated_b,post,1003,4814,12,1,6340,1155.0837,192.4962,345.5949,370.3029,493.7651,534.8925
34,PLR124,anticipated_w,pre,1003,4810,9,0,NaN,1261.9761,143.5638,389.2487,76.4903,-252.7702,-202.6507
35,PLR124,anticipated_b,post,1002,4810,13,0,NaN,1141.6096,180.2413,352.8421,79.2098,-94.5633,-38.1731
36,PLR124,anticipated_b,post,1002,4808,14,0,NaN,1547.5657,40.9448,159.9847,-17.9498,269.8859,222.8073
37,PLR124,anticipated_w,pre,1003,4812,10,0,NaN,1552.9323,61.2568,-339.7138,-341.1676,149.8829,374.6709
38,PLR124,anticipated_b,post,1002,4810,15,0,NaN,1177.0518,246.5301,430.6373,163.9356,-1.0476,37.7815
39,PLR124,anticipated_b,post,1003,4812,16,0,NaN,1042.506,-129.5816,-102.674,147.1453,364.1096,451.0496
40,PLR124,anticipated_b,post,1002,4810,17,0,NaN,1558.2072,-155.995,-580.621,-739.0895,-559.2471,-404.8818
41,PLR124,anticipated_w,post,1002,4808,11,0,NaN,1476.0757,-47.3404,-486.9517,-542.019,-366.0547,-231.5836
42,PLR124,unexpected_w,post,1003,4810,14,0,NaN,1096.1076,174.2769,287.6172,66.5206,-14.8114,-41.3219
43,PLR124,anticipated_w,post,1002,4810,12,0,NaN,1030.3028,-147.1557,-90.3238,104.5985,228.9073,280.6258
44,PLR124,anticipated_w,post,1002,4812,13,0,NaN,985.5737,126.1448,229.2582,249.3107,153.0986,76.9819
45,PLR124,anticipated_b,post,1003,4810,18,0,NaN,1088.5538,111.4189,120.0008,-2.6042,-155.4277,-170.53
46,PLR124,anticipated_w,post,1002,4810,14,0,NaN,1498.0757,-294.3824,-517.4581,-480.3068,-185.0589,-113.0519
47,PLR124,unexpected_b,post,1002,4808,15,0,NaN,978.7092,261.7635,342.0135,240.5976,10.8707,-41.9473
48,PLR124,anticipated_w,post,1003,4810,15,0,NaN,1245.4462,106.9782,154.9634,198.1273,360.8227,410.9268
49,PLR124,anticipated_w,post,1002,4810,16,0,NaN,1090.1673,212.4104,287.9356,298.5827,361.0386,472.1343
50,PLR124,anticipated_b,post,1003,4812,19,0,NaN,1342.004,16.1032,169.5086,51.7502,211.5948,285.1468
51,PLR124,anticipated_b,post,1003,4812,20,0,NaN,1758.5618,87.8752,299.0349,291.2513,108.3836,36.2002
52,PLR124,unexpected_w,post,1003,4810,16,0,NaN,1870.0558,46.8981,-155.0237,-27.3184,19.2383,66.4204
53,PLR124,unexpected_b,post,1003,4810,17,0,NaN,1681.996,25.0376,-21.5906,-35.3385,86.3842,178.8929
54,PLR124,unexpected_w,post,1002,4812,18,0,NaN,1582.1992,114.326,-227.1425,-433.9303,-254.4345,-98.6357
55,PLR124,unexpected_b,post,1002,4810,19,0,NaN,1913.8008,-94.1853,-209.41,-121.2861,-93.7399,-42.6738
56,PLR124,anticipated_w,post,1002,4810,17,0,NaN,1835.0837,-3.3211,-1.4786,97.7126,139.4563,246.1386
