trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window0,window380,window760,window1140,window1520,window1900,window2280,window2660,window3040,window3420,window3800,window4180,window4560,window4940,window5320,window5700,window6080,window6460,window6840,window7220
19,PLR126,anticipated_b,0,pre,2nd,1003,4812,6,0,1943.1842,-4.663,1.7684,11.7582,-37.7262,-245.9608,-429.7091,-454.2387,-198.7789,-71.4124,-10.0644,16.92,252.6395,510.6902,833.4241,713.6696,-476.1543,-849.7845,-672.3719,-640.2389,-587.0528
20,PLR126,anticipated_b,0,pre,2nd,1002,4808,7,0,1567.5152,42.7366,-50.4636,176.6374,345.9448,136.5401,49.4578,-5.7394,-40.3538,-69.0726,36.0803,195.6096,403.4499,628.3341,924.8935,991.3059,524.6985,-260.5745,-543.3464,-580.8766,-501.2345
21,PLR126,anticipated_b,0,pre,2nd,1003,4812,8,1,1507.9265,-50.4592,54.974,127.0057,104.1147,-83.4638,-23.9489,66.1395,-131.4027,-77.4404,57.3943,-15.6478,190.7114,540.8146,898.3048,827.0944,-281.7904,-459.4769,-323.5896,-413.2035,-201.2332
22,PLR126,anticipated_w,1,pre,2nd,1002,4810,9,0,1554.3147,-29.1379,22.3168,172.9734,241.6585,170.1156,-149.8087,-33.8151,-87.4108,-114.0198,-270.6279,-271.879,-765.2251,-833.0669,-813.3872,-745.7607,-598.8515,-380.5107,-273.0981,-261.2174,-202.2048
23,PLR126,unexpected_w,1,pre,2nd,1002,4810,6,0,1787.9753,-30.2772,31.1815,21.4969,35.4709,-138.0083,-239.3519,-145.7825,-253.4513,7.5992,108.7715,-100.2735,-917.3003,-976.0043,-957.2861,-889.0562,-681.9287,-378.267,-212.0307,-53.1254,-109.3264
24,PLR126,anticipated_b,0,pre,2nd,1003,4812,9,0,1787.5931,-20.5347,11.805,183.7404,176.2495,22.4366,73.5745,106.3878,196.5019,64.3936,-12.4762,104.5253,297.1215,586.9044,882.8381,670.7619,-463.7145,-797.4031,-730.1325,-593.9305,-632.1321
25,PLR126,anticipated_w,1,pre,2nd,1002,4808,10,0,1723.1646,48.3286,-49.8289,-31.5455,146.1345,159.9533,203.1646,135.2612,36.9907,222.8351,180.2549,-118.2263,-829.7134,-883.5621,-879.7751,-917.7554,-710.831,-444.0721,-308.098,-206.6973,-70.83
26,PLR126,anticipated_b,0,pre,2nd,1002,4810,10,0,1759.5874,-78.5188,73.2614,192.1354,154.5774,71.3373,-173.3191,-333.9717,-369.4965,-271.7773,-178.8149,-20.6852,114.4247,374.065,687.3794,752.6511,208.8387,-529.6732,-778.2871,-670.4006,-469.2245
27,PLR126,anticipated_w,1,post,3rd,1003,4812,11,1,1734.5907,33.2846,-30.8467,11.6244,-53.0278,-147.3776,-332.3448,-130.2412,-85.3066,56.458,1.0267,-146.7983,-827.6665,-914.7723,-821.1698,-866.3258,-642.8236,-289.981,-131.2247,-12.8269,75.5407
28,PLR126,anticipated_w,1,post,3rd,1003,4810,12,1,1678.8268,-57.1073,44.521,101.8227,277.0252,283.9802,168.4086,156.3663,144.3619,134.2626,335.6971,180.9739,-698.1808,-769.2013,-728.532,-694.0662,-410.8726,-125.9247,62.7848,212.5307,165.1568
29,PLR126,anticipated_b,0,post,3rd,1002,4810,11,0,1661.0118,-102.7086,97.3278,190.5175,174.1292,21.2084,-93.7747,22.0019,40.1227,40.2089,141.3857,337.5665,551.1301,792.1662,1050.0955,966.9975,-277.0084,-537.7337,-466.8985,-480.9654,-428.4297
30,PLR126,unexpected_b,0,pre,2nd,1003,4808,7,0,1722.9822,-37.6397,32.8422,13.9206,-65.3325,-267.4576,-97.276,55.5216,66.2747,226.8423,279.278,276.9282,340.1384,650.8405,916.4997,858.9471,-353.0247,-489.5679,-278.2657,-336.0325,-385.4026
31,PLR126,anticipated_w,1,post,3rd,1003,4812,13,1,1503.3158,-63.2339,69.9592,-60.53,24.7749,241.8601,137.1235,24.2227,174.0263,320.8162,225.2951,278.1936,-542.6055,-652.5835,-626.579,-565.6024,-300.3895,-82.0177,82.3756,37.9554,-14.2919
32,PLR126,unexpected_b,0,pre,2nd,1002,4810,8,0,1608.8955,-44.3172,35.6159,284.0126,358.924,263.4081,142.1811,36.106,212.9407,151.7698,286.7228,335.9649,447.3611,691.2706,990.3311,877.4788,-342.8125,-634.9818,-637.3228,-505.6547,-245.1796
33,PLR126,unexpected_b,0,pre,2nd,1002,4812,9,0,1499.9617,-96.5157,96.8153,172.3496,179.6716,132.2217,252.0368,250.6512,473.1642,479.6844,420.9968,381.7554,649.367,960.7433,1233.3858,1200.1219,307.411,-397.3752,-410.1333,-420.2434,-218.3812
34,PLR126,anticipated_w,1,post,3rd,1002,4810,14,0,1393.1377,-75.4718,69.9481,250.7825,429.0494,457.5813,335.094,167.0607,266.0194,344.9405,211.7662,47.3934,-544.2688,-607.8609,-622.4593,-564.7735,-285.5312,-89.2151,27.6041,81.2763,190.4502
35,PLR126,anticipated_b,0,post,3rd,1003,4810,12,0,1762.8451,-55.3064,44.6688,165.9442,-2.1446,-69.2418,-93.9744,-301.287,-334.7147,-110.9533,174.1793,222.5971,446.3282,716.1377,1031.6587,917.2132,-328.4147,-604.4839,-664.705,-562.364,-519.3133
36,PLR126,unexpected_b,0,pre,2nd,1003,4812,10,0,1769.1378,56.2661,-51.5018,-44.2226,-179.5074,-305.0195,-444.259,-441.9207,-154.5465,-141.344,-10.7222,-190.4942,2.6988,377.5418,730.2156,677.3556,-461.9196,-636.1795,-670.1513,-659.9319,-583.807
37,PLR126,unexpected_b,0,post,3rd,1003,4812,11,0,1640.7513,17.8515,-28.9959,140.2343,-33.9012,-155.8751,-416.3809,-384.2433,-235.6274,-220.7287,-151.5104,-101.222,2.6474,306.5918,716.0697,690.4372,-472.4889,-640.9481,-605.9712,-514.5142,-440.529
38,PLR126,anticipated_b,0,post,3rd,1002,4810,13,0,1493.69,-95.2999,85.1075,264.3007,379.0736,342.1262,146.5796,-25.9083,-10.6014,187.5144,253.2944,284.7576,440.5443,779.593,1115.7739,1038.9677,522.8827,-56.7285,-316.242,-293.5009,-321.8545
39,PLR126,anticipated_b,0,post,3rd,1003,4810,14,0,1526.3494,21.4575,-26.6298,137.1832,30.9892,-39.9904,-111.7076,-7.2746,-115.2034,-121.2741,-51.1585,-18.5319,323.1559,596.9284,978.0098,828.0412,-311.2792,-532.119,-384.086,-320.7196,-174.2347
40,PLR126,unexpected_w,1,post,3rd,1002,4808,12,0,1786.4048,17.7054,-16.5629,18.228,-21.0886,-322.115,-272.0311,-176.4488,-234.3723,-85.1164,-87.0145,-305.6629,-885.8437,-959.2309,-934.1716,-815.8821,-529.0809,-378.3068,-313.4085,-273.5802,-131.2849
41,PLR126,unexpected_w,1,post,3rd,1002,4810,13,0,1827.5916,57.4555,-61.1243,21.1482,-45.1359,-267.1469,-421.485,-221.9038,-64.6634,38.2616,13.8494,-180.1333,-956.652,-933.4435,-918.3415,-865.3586,-570.8303,-353.9352,-286.3478,-262.7083,-196.9343
42,PLR126,anticipated_w,1,post,3rd,1002,4810,15,0,1915.4153,-1.959,9.1694,-147.8505,-122.2281,-62.1893,-143.9857,-333.601,-283.2697,-113.8988,-181.3038,-383.5932,-1040.5175,-1078.0598,-1009.955,-956.4113,-675.0541,-451.044,-309.6168,-128.6174,-101.0267
43,PLR126,anticipated_b,0,post,3rd,1003,4812,15,1,1895.7472,23.5212,-20.8189,6.5363,-88.4589,-253.1608,-159.2412,-38.349,151.0694,186.5084,152.151,359.0754,516.9618,869.1987,1191.8775,1114.0803,106.1587,-527.6212,-376.0572,-410.0758,-208.227
44,PLR126,unexpected_b,0,post,3rd,1003,4810,14,0,1722.7808,-70.3904,73.5025,70.291,-42.3654,-265.326,-517.2559,-430.0475,-354.2816,-298.7224,-330.7191,-341.7341,-205.5873,146.1948,547.7179,638.7437,-470.9506,-780.6404,-733.0002,-566.8833,-470.4308
45,PLR126,anticipated_w,1,post,4th,1003,4810,16,0,1700.1184,92.2156,-85.693,-72.4861,58.8142,-70.7641,38.2457,117.9688,195.9326,437.3615,271.5003,87.059,-726.3626,-842.8531,-866.3984,-917.2369,-729.9455,-539.5822,-414.7019,-525.0458,-527.1172
46,PLR126,anticipated_w,1,post,4th,1002,4810,17,0,1522.5702,-32.483,19.725,195.181,205.0427,18.4142,71.1463,137.7173,286.5329,97.9687,-32.6689,-64.9697,-704.0293,-758.4295,-797.8444,-768.3374,-636.5446,-464.1471,-235.3734,-191.6714,-78.1826
47,PLR126,unexpected_b,0,post,3rd,1003,4810,15,0,1756.4968,-18.8602,10.6586,142.4979,123.6044,-148.8649,-308.3012,-255.1646,-372.9341,-227.5139,-223.8994,-233.6611,-14.3874,389.7976,729.0084,596.2339,-572.1383,-777.9578,-673.7037,-590.4021,-482.5825
48,PLR126,unexpected_w,1,post,4th,1002,4810,16,0,1737.5074,4.3488,-6.1159,69.2658,41.2313,-167.7883,-231.5798,91.4442,240.1528,231.6037,20.2717,30.9881,-812.9122,-891.9584,-871.9747,-872.3885,-588.2547,-323.6754,-234.4765,-343.0598,-348.1573
49,PLR126,anticipated_b,0,post,4th,1002,4810,16,0,1803.0571,-57.6806,57.3431,116.3607,259.5513,230.3281,239.0298,224.8597,319.1107,238.1584,279.5388,430.1398,622.8787,845.6376,1133.0985,1073.4726,-92.373,-491.6299,-608.4289,-413.4288,-179.5239
50,PLR126,unexpected_b,0,post,4th,1003,4812,17,0,1950.8959,3.3878,-9.2414,39.4141,-191.0323,-477.8228,-594.7833,-615.179,-337.0232,-156.9352,-137.1615,-303.8867,-177.3845,160.4907,477.0766,439.6009,-584.7408,-688.4316,-471.1877,-512.9629,-571.7357
51,PLR126,anticipated_w,1,post,4th,1002,4808,18,1,1760.8383,-41.6122,39.9965,53.9811,73.5059,-214.82,-207.4502,-65.3957,-182.3274,-100.5805,148.0272,-137.0135,-825.3396,-888.6541,-906.3965,-858.0468,-584.2191,-293.3683,-140.7263,-94.1069,-82.6605
52,PLR126,unexpected_w,1,post,4th,1003,4812,18,0,1657.6427,-65.4402,62.8364,58.2929,-93.4902,-144.3751,26.6273,90.4832,200.621,211.1364,355.2544,232.6719,-702.2919,-801.7255,-790.0481,-699.0918,-425.958,-157.2467,5.6439,127.1109,112.4349
53,PLR126,anticipated_b,0,post,4th,1003,4810,17,1,1981.2453,7.6034,-8.3407,24.7407,26.0339,-12.8176,-294.5225,-210.032,-54.0715,94.2334,35.8718,60.2554,210.9072,524.7387,814.6961,744.536,-275.5157,-735.992,-606.8994,-451.0792,-336.9704
54,PLR126,anticipated_b,0,post,4th,1003,4812,18,0,1654.6938,-76.8627,72.9451,116.065,16.9213,-296.0572,-117.1804,-29.2327,90.6793,230.1606,319.7531,331.5595,508.6033,749.1048,1045.524,971.1005,145.2257,-468.4819,-588.1389,-670.9594,-476.517
55,PLR126,unexpected_b,0,post,4th,1003,4810,19,0,1656.4033,-1.1701,1.6315,68.7882,-78.9096,-188.7137,-62.3946,-159.7943,-358.1256,-385.864,-151.6447,39.9327,216.373,493.3518,764.1409,692.8418,-426.3805,-557.5396,-404.1325,-456.4615,-336.4898
56,PLR126,anticipated_w,1,post,4th,1003,4812,19,1,1726.7539,15.8673,-4.8942,-83.6571,-141.741,-165.108,-332.4426,-414.4282,-254.4774,-111.0722,-65.9347,-149.4287,-832.9627,-908.9051,-887.0012,-787.981,-589.7554,-313.555,-146.814,-13.6742,-89.8655
57,PLR126,anticipated_b,0,post,4th,1003,4810,19,0,1878.5975,-32.6579,31.879,128.6038,5.8501,-205.6641,-62.6466,-4.7777,130.7841,163.3052,54.9096,86.6561,258.9446,538.9867,841.6867,711.6853,-513.0764,-704.8132,-580.2091,-754.418,-595.5632
58,PLR126,anticipated_b,0,post,4th,1003,4810,20,0,1718.9101,-57.9876,60.6925,7.2702,-182.2423,-284.9577,-380.9728,-205.8942,-118.0882,-223.757,-299.6388,-46.4137,236.5691,510.1294,875.0686,642.7539,-335.1187,-693.4646,-674.7874,-520.6565,-497.2025
59,PLR126,anticipated_w,1,post,4th,1003,4812,20,0,1390.9249,-24.7833,9.8969,197.7874,219.7525,-7.434,100.5886,225.1295,190.3179,229.4701,455.3704,355.4787,-490.1374,-600.6408,-561.9663,-533.7311,-311.47,-37.0153,5.1236,-25.7915,-36.707
60,PLR126,unexpected_w,1,post,4th,1003,4810,20,0,1738.7509,-26.3681,27.7507,46.7578,69.5254,-135.5256,-276.1569,-155.2494,-117.1804,14.1798,-1.0036,-198.741,-888.0876,-938.0438,-867.0198,-784.9328,-497.9375,-294.3777,-197.1165,-172.2908,-160.1049
1,PLR127,anticipated_b,0,pre,1st,1001,4838,1,1,2227.338,-65.8224,84.3414,86.73,300.2334,384.6229,435.2933,123.862,-75.3692,30.6992,98.7331,80.6418,243.781,416.8192,623.5818,754.1002,-550.4819,-938.2983,-908.1772,-572.891,-371.2881
2,PLR127,anticipated_w,1,pre,1st,1002,4812,1,1,2414.3979,48.7401,-24.8229,-361.6077,-271.9973,-167.9572,74.4212,187.7482,286.4304,280.3682,57.7546,-252.0933,-1248.4833,-1509.0281,-1412.423,-1360.926,-1193.5761,-1178.8609,-1031.1663,-815.3425,-801.1447
3,PLR127,unexpected_b,0,pre,1st,1002,4810,1,0,2447.6386,-7.7133,19.4259,-91.2815,122.9056,-220.8396,-303.2924,-248.5685,-322.8948,-409.1908,-505.7868,-489.1112,-145.2868,254.1968,500.0101,495.9974,-770.1504,-1117.0298,-949.0897,-608.8297,-371.9627
4,PLR127,anticipated_b,0,pre,1st,1002,4810,2,1,1517.4551,-103.7521,100.5354,184.8766,561.0139,758.7386,802.566,994.5756,1118.7494,1136.5472,943.535,962.5204,1050.7094,1355.1424,1820.8772,1874.3784,276.6068,-104.2039,140.9618,381.1473,401.817
5,PLR127,anticipated_w,1,pre,1st,1003,4810,2,0,1616.8458,61.6419,-62.907,-39.8405,77.1927,-46.5828,70.0125,35.4824,-132.7844,-163.99,-9.8254,90.3228,-583.1307,-724.1837,-688.9064,-719.4505,-497.2293,-315.8722,-207.4636,-95.7899,-164.542
6,PLR127,anticipated_w,1,pre,1st,1002,4808,3,1,1721.7934,-114.9703,98.9351,296.5711,412.4411,467.7371,300.1209,77.1464,116.81,223.7367,348.9812,333.0844,-631.2785,-805.1696,-729.026,-561.4257,-347.6155,-202.0649,-96.3832,-252.4514,-460.6356
7,PLR127,anticipated_b,0,pre,1st,1003,4810,3,0,1913.1496,39.3747,-34.7801,-2.6797,93.5187,-223.8852,-186.5896,-176.9311,-33.4156,71.5616,109.7367,165.9954,270.747,624.2207,1113.4693,1205.0227,-174.6702,-606.695,-430.2065,-69.2502,61.1696
8,PLR127,anticipated_b,0,pre,1st,1002,4810,4,0,1348.3135,-1.9064,-1.904,39.0218,305.5787,559.6533,592.2434,620.1903,817.0016,850.789,784.887,918.4659,1153.352,1424.7411,1757.6045,1682.5999,81.2005,-221.7794,-28.7332,168.4303,251.228
9,PLR127,anticipated_b,0,pre,1st,1003,4810,5,0,1710.9625,122.682,-111.2524,-320.0954,-226.809,-37.7133,195.9262,260.3239,356.4314,472.066,600.3454,421.6982,607.3379,887.5916,1191.0411,1173.7917,-150.268,-580.5062,-492.3323,-338.5248,-47.9948
10,PLR127,anticipated_b,0,pre,2nd,1003,4810,6,1,1832.5205,180.4003,-164.4696,-496.2225,-577.5078,-508.3847,-370.216,-123.3617,-221.1047,62.6701,142.3738,-1.7765,303.5392,623.99,948.4154,917.2505,-402.3169,-650.8931,-393.1867,-120.6187,7.1874
11,PLR127,unexpected_w,1,pre,1st,1002,4810,2,0,1978.84,9.2125,-2.1633,-146.7547,-268.6385,-409.7174,-825.5109,-817.0728,-549.4686,-412.2834,-354.1881,-252.7764,-976.6958,-1022.5304,-967.6818,-912.1395,-714.3392,-683.7468,-555.0101,-755.8381,-972.9029
12,PLR127,anticipated_b,0,pre,2nd,1003,4812,7,0,2025.6918,-53.0804,53.8119,96.2978,79.6136,-339.3918,-550.6185,-663.9011,-849.1418,-826.4989,-580.6507,-332.8825,-102.0895,207.6201,454.2684,407.8548,-838.4815,-1087.1773,-824.378,-522.7617,-493.5474
13,PLR127,anticipated_w,1,pre,1st,1003,4812,4,1,1640.5377,138.7555,-123.9764,-340.271,-274.0826,-322.6983,-72.0951,42.0856,233.2083,403.0176,510.5367,480.2988,-547.2707,-736.9788,-688.8568,-619.1826,-526.7484,-402.3609,-251.4805,-161.8694,54.878
14,PLR127,unexpected_b,0,pre,1st,1002,4812,3,0,1884.9844,-7.8788,13.4845,31.7027,109.3832,8.4703,-36.2057,-224.8746,-356.5437,-178.2275,14.5715,138.1063,322.1732,521.3868,826.2699,790.1682,-467.7786,-676.8358,-429.1121,-105.3107,137.4667
15,PLR127,anticipated_w,1,pre,1st,1002,4808,5,0,1612.5668,-8.4939,3.9951,27.5366,33.0492,-54.0092,266.578,267.871,503.6852,685.4522,787.6572,683.8016,-392.2023,-668.8471,-668.1944,-768.4697,-685.6791,-462.8114,-452.5016,-217.1295,-13.3237
16,PLR127,anticipated_w,1,pre,2nd,1002,4810,6,0,2330.9321,19.9251,-9.381,-279.809,-513.2066,-669.8505,-784.3282,-643.7811,-553.1898,-368.9344,-230.384,-455.5735,-1308.5264,-1391.1672,-1202.4309,-1175.6183,-1030.1878,-918.5691,-801.9035,-725.2584,-620.6389
17,PLR127,anticipated_b,0,pre,2nd,1003,4812,8,0,2124.887,14.092,-6.2991,-161.0449,-242.3191,-370.1212,-408.1492,-426.135,-585.0249,-585.6386,-353.1875,-269.6288,-63.1653,191.6728,503.8902,410.2996,-870.4292,-1080.7837,-832.7898,-910.417,-1053.0852
18,PLR127,anticipated_w,1,pre,2nd,1002,4810,7,0,1628.3725,76.5988,-63.7709,-208.4266,-201.5578,-53.1739,174.5276,73.3362,-2.5981,229.4467,394.0827,315.1285,-558.3315,-694.1888,-640.1289,-441.0343,-266.7599,-214.4767,-205.1679,-204.742,-199.2509
19,PLR127,anticipated_w,1,pre,2nd,1002,4810,8,0,2198.4865,-28.0489,34.6045,-110.0895,-0.12319,-61.1575,-264.3467,-346.8937,-262.0072,-357.1689,-567.6255,-641.2157,-1232.1144,-1321.5349,-1158.4711,-918.6818,-671.4055,-557.4137,-509.8883,-441.3242,-303.4086
20,PLR127,unexpected_b,0,pre,1st,1003,4810,4,0,2008.9749,-105.4952,102.216,208.4332,424.9444,405.5442,414.1878,473.6238,502.1551,615.4107,827.1674,915.4759,814.1673,989.5367,1268.5902,1201.8619,-257.754,-679.1666,-438.1067,-125.2461,-20.4897
21,PLR127,anticipated_b,0,pre,2nd,1002,4808,9,1,2185.3516,-5.5126,11.3506,-87.0772,-111.7753,-212.8615,-97.1724,-88.5599,37.196,151.9055,150.7125,239.7924,398.8612,695.0892,1056.2668,1157.5645,-312.0961,-908.5886,-815.5744,-817.6028,-718.6108
22,PLR127,anticipated_w,1,pre,2nd,1002,4810,9,0,1714.6999,-35.6784,26.2609,285.0518,450.7254,437.4796,389.6871,285.7419,67.0812,-292.6512,-485.0309,-524.2942,-838.0018,-833.1842,-616.644,-408.3481,-118.2946,106.5164,241.6576,274.4415,394.2115
23,PLR127,anticipated_w,1,pre,2nd,1003,4812,10,0,2163.9648,-54.9556,61.9066,65.75,137.6992,101.8559,161.6484,220.3059,204.4678,-213.0573,-746.3521,-964.922,-1343.036,-1379.9054,-1255.5681,-1077.2414,-845.7126,-593.0859,-505.3421,-411.2807,-341.719
24,PLR127,anticipated_b,0,pre,2nd,1002,4810,10,0,1997.1719,58.1096,-50.3364,3.6097,309.147,357.2596,275.6119,319.5484,237.6248,31.8179,-190.7018,-210.3284,93.0271,539.095,798.6244,724.5451,-505.3506,-636.3174,-282.8349,-95.6811,-20.268
25,PLR127,unexpected_w,1,pre,1st,1003,4810,5,0,1794.933,41.0608,-30.089,-202.0035,-36.8478,188.6399,315.8155,317.972,298.094,579.0045,748.637,558.2599,-627.6282,-840.8988,-746.2462,-657.5177,-453.9423,-254.9366,47.186,169.7611,190.6298
26,PLR127,unexpected_b,0,pre,2nd,1002,4808,6,0,2019.5757,131.1014,-126.8403,-76.269,88.8671,221.9459,352.9849,507.2031,479.6918,555.826,609.7149,616.9928,566.7321,854.201,1241.3898,1336.3743,-263.3387,-707.3483,-666.9139,-378.2509,-87.1745
27,PLR127,anticipated_b,0,post,3rd,1002,4810,11,0,2250.7778,17.0998,-7.1544,-31.1198,-22.3284,-365.0289,-792.4552,-1036.2705,-1106.0478,-1036.1004,-713.611,-549.5884,-361.0086,-95.2213,82.7669,162.2298,-926.94,-1129.5397,-943.6972,-741.5359,-630.7367
28,PLR127,unexpected_b,0,pre,2nd,1003,4812,7,0,2058.1512,113.5579,-109.2678,-85.5471,162.0193,238.7664,99.1873,-41.1598,136.0046,132.1964,389.377,501.2851,645.2025,871.1498,1088.9702,1050.9188,-374.4549,-841.8841,-705.8332,-608.4511,-398.1597
29,PLR127,anticipated_w,1,post,3rd,1003,4812,11,0,2166.8074,-60.8823,61.0035,71.3282,131.9569,159.262,205.0338,227.5988,366.1049,268.535,496.8984,339.9402,-931.3667,-1178.702,-1142.9913,-1003.182,-695.7805,-330.525,-140.8511,-228.5248,-145.2149
30,PLR127,anticipated_b,0,post,3rd,1002,4810,12,0,2410.0132,22.9756,-19.0493,-34.8024,-165.9912,-473.0786,-370.9335,-317.6581,-392.4404,-265.9555,-83.6711,1.442,89.8744,355.9004,728.8366,708.6599,-796.2487,-1069.2035,-1037.8012,-880.0725,-836.8225
31,PLR127,anticipated_b,0,post,3rd,1002,4808,13,0,2115.3678,-36.4487,30.7329,209.3487,439.2995,85.5445,-244.7368,-115.715,-78.5294,121.4927,302.0496,450.5641,617.4034,737.4755,956.2394,918.2972,-325.7682,-699.3964,-580.2873,-351.8621,-240.9185
32,PLR127,unexpected_b,0,pre,2nd,1003,4812,8,0,2463.8009,51.3212,-30.9154,-325.6521,-217.7242,-178.9379,-96.5235,-22.1538,115.7004,77.1311,18.6375,93.6124,40.3254,317.4579,615.7156,120.5142,-936.4687,-1018.2176,-744.5026,-591.9722,-545.9633
33,PLR127,unexpected_b,0,pre,2nd,1002,4810,9,0,2149.6333,216.9591,-209.9488,-298.0901,-161.8881,17.2774,198.7128,109.4054,167.1341,384.0887,303.0669,432.4933,535.4282,659.1923,905.3967,901.6296,-478.01,-665.2811,-523.7665,-453.4472,-196.9722
34,PLR127,unexpected_w,1,pre,2nd,1003,4810,10,0,2461.2424,93.1658,-72.6048,-295.5575,-517.379,-520.7731,-330.0698,-124.7013,22.7719,24.3392,-191.0334,-489.4233,-1381.8836,-1539.1093,-1496.2928,-1517.0626,-1333.7253,-1039.4978,-972.7785,-783.9414,-664.1123
35,PLR127,anticipated_w,1,post,3rd,1002,4810,12,0,2176.8465,15.2104,-10.1945,-54.9217,-146.3243,-235.8782,-137.8187,-74.2023,28.1988,97.88,39.5558,-20.0089,-1041.0758,-1163.3148,-1074.0269,-851.4575,-607.6308,-351.5333,-340.4698,-314.9413,-242.6435
36,PLR127,unexpected_w,1,post,3rd,1002,4808,11,0,1948.913,-90.3096,77.4087,306.6283,454.6855,128.4807,-297.9659,-362.711,-456.7417,-280.0275,-259.6535,-93.9936,-756.894,-986.246,-972.9978,-875.0667,-646.3985,-533.6012,-593.2463,-620.5712,-546.6136
37,PLR127,unexpected_b,0,post,3rd,1002,4808,12,0,2175.6872,-39.3262,45.1239,1.0417,85.2434,-51.2396,-448.2965,-465.2168,-448.9605,-370.5983,-285.1502,-223.4298,-50.3402,162.1066,494.3498,582.5203,-654.1268,-787.7899,-558.5501,-463.7131,-321.3919
38,PLR127,anticipated_b,0,post,3rd,1002,4810,14,0,1782.8294,32.7229,-33.6444,63.2368,296.6019,442.2665,597.2751,634.9972,539.543,570.5801,692.6794,798.0955,854.8694,1116.1186,1508.0262,1480.6042,55.7661,-125.2393,21.1185,0.29024,148.4123
39,PLR127,anticipated_w,1,post,3rd,1003,4812,13,0,2352.2095,20.8448,-14.06,-133.6188,-102.839,14.7945,-124.1383,-160.1316,-110.3441,27.1067,69.3701,-160.1908,-1160.0045,-1321.3696,-1187.2776,-1089.3097,-861.1614,-690.0361,-645.6487,-423.8045,-376.7865
40,PLR127,anticipated_b,0,post,3rd,1003,4812,15,0,2084.981,60.3401,-61.9875,-61.341,78.6722,72.5612,222.0175,307.3266,343.7558,474.653,627.1715,701.5753,654.4951,842.578,1088.3394,994.3864,-367.7435,-577.5412,-358.571,-83.6802,39.5194
41,PLR127,unexpected_b,0,post,3rd,1002,4810,13,0,2242.5654,-48.5709,46.6763,109.5963,251.3945,105.8913,271.3051,361.6784,418.0816,507.9961,462.5295,431.9252,488.0199,632.8322,979.5369,1122.1578,-321.855,-654.9673,-339.0194,-284.7207,62.7005
42,PLR127,unexpected_w,1,post,3rd,1002,4808,14,0,2631.3332,-3.2469,9.6689,-147.1066,-177.0477,-9.3965,146.3016,219.9944,101.5522,64.1959,-39.9568,-80.1223,-1345.7995,-1576.5494,-1404.0441,-1272.5448,-1180.4853,-1092.2153,-917.112,-725.961,-557.2624
43,PLR127,anticipated_b,0,post,4th,1002,4810,16,0,2339.1676,-31.5816,30.6019,63.445,232.5602,10.9695,-365.0331,-800.1281,-1047.3298,-1137.1809,-1146.7626,-881.6026,-501.68,-185.7808,160.8056,262.7843,-871.2531,-1016.1479,-900.6388,-684.1564,-539.6673
44,PLR127,anticipated_b,0,post,4th,1002,4810,17,0,2307.4836,6.2971,0.3813,8.4263,107.5819,-17.073,-126.8392,-26.2624,232.9053,350.0363,479.819,590.8139,608.2044,721.3997,955.8943,884.4748,-592.7689,-932.2927,-645.8681,-433.7625,-473.7641
45,PLR127,anticipated_w,1,post,3rd,1003,4810,14,0,2391.3396,63.164,-45.8423,-426.0682,-341.8615,-141.0805,6.5916,127.8722,204.7546,-2.3824,-93.1775,-126.1546,-1191.7008,-1373.4319,-1292.8576,-1079.3094,-896.3967,-690.7233,-529.9306,-386.4372,-350.8217
46,PLR127,anticipated_b,0,post,4th,1002,4810,18,0,2480.6944,-30.8574,36.8758,40.2884,15.0324,-169.7142,-85.0287,20.8708,220.5814,259.8452,220.5252,103.1657,102.4853,327.6005,683.4876,664.936,-652.2877,-966.7562,-828.7907,-734.2685,-492.835
47,PLR127,anticipated_b,0,post,4th,1003,4810,19,0,2367.283,13.5744,-7.4754,-82.2509,32.2837,105.7013,289.1353,410.2817,374.2967,437.9044,429.4008,525.9619,625.258,902.7706,1228.5861,1071.4555,-381.9348,-817.4935,-694.358,-557.1724,-262.1418
48,PLR127,anticipated_w,1,post,3rd,1002,4808,15,0,2498.2513,-32.6516,32.6436,1.6895,-104.3371,-500.3447,-371.371,-117.7852,29.5151,-14.9886,95.1011,-55.5425,-1253.6165,-1460.5353,-1412.1698,-1312.3661,-1058.5302,-958.4475,-803.3734,-749.0292,-615.7427
49,PLR127,anticipated_w,1,post,4th,1002,4810,16,0,2455.8901,5.9348,-2.2376,51.7199,138.2137,-393.9511,-394.5897,-244.6606,-225.1825,-50.7742,-127.7504,-216.7771,-1279.9552,-1489.1149,-1428.7962,-1356.4763,-1155.3308,-828.7448,-639.7384,-596.4924,-551.6321
50,PLR127,unexpected_w,1,post,3rd,1003,4812,15,0,2115.3646,21.6203,-20.1926,41.2251,221.969,307.46,249.2772,388.0424,410.7504,474.7664,522.8181,369.4988,-854.5298,-1030.0572,-848.9628,-653.7516,-317.5533,-18.1984,238.1732,404.8371,321.8682
51,PLR127,anticipated_b,0,post,4th,1003,4812,20,0,1815.4545,-40.6883,30.1555,229.7697,424.0289,388.638,390.2442,597.8219,680.7399,528.4148,594.4803,632.9314,777.6281,1155.2465,1563.4994,1432.3185,-186.0448,-551.8533,-399.8138,-214.3103,-234.1127
