trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
15,PLR125,anticipated_b,0,pre,2nd,1003,4808,6,0,1833.9691,1389.3403,1352.0262,1262.8796,1226.7435,1201.2408,1287.3874,1550.7435,1698.3455,1847.3246,2028.0576,1772.801,1945.6963,2395.7906,2963.6126,2960.0354,1596.469,1352.8743,1602.356,1635.6911,1818.0681
16,PLR125,anticipated_b,0,pre,2nd,1002,4810,7,0,1646.552,1408.5969,1312.9267,1227.0225,1163.4418,1142.3675,1130.5393,1350.8272,1640.5812,1954.0838,2121.9319,2184.1047,2019.7696,2505.0838,3083.8848,3080.712,1652.5588,1391.3956,1477.7487,1696.9634,1908.4503
17,PLR125,anticipated_b,0,pre,2nd,1003,4810,8,0,1981.96,1492.432,1283.4384,1239.3822,1342.5236,1503.6073,1740.5393,1873.4555,1890.5654,2250.0052,2164.8325,2192.7853,2179.6425,2794.2744,3404.9791,3281.9791,1722.0838,1586.8534,1868.2042,2007.6414,1998.7062
18,PLR125,unexpected_b,0,pre,1st,1003,4812,5,0,1706.852,1298.1204,1244.8796,1230.2932,1331.801,1494.2271,1641.4463,1585.7435,1846.5183,1843.9948,2127.8953,2122.5131,2204.9141,2811.1517,3363.3298,3466.2042,2042.0052,1372.2723,1357.2036,1418.9294,1451.9476
19,PLR125,anticipated_w,1,pre,2nd,1002,4810,6,1,1670.216,1436.8639,1295.9424,1244.3732,1306.6168,1333.3455,1376.5497,1426.4346,1674.8953,1942.6702,2006.3979,1902.3403,1200.555,1079.733,1017.8115,932.0197,1068.4411,1257.0471,1547.2461,1783.7225,2022.5288
20,PLR125,unexpected_w,1,pre,2nd,1002,4810,6,0,1622.274,1543.2565,1423.8068,1352.1432,1283.445,1308.6283,1395.6126,1466.1885,1387.911,1398.822,1511.7592,1479.0524,1064.6387,1025.3246,1016.3927,1002.8901,1214.9801,1507.1267,1688.2408,1922.1245,1686.3521
21,PLR125,anticipated_w,1,pre,2nd,1003,4808,7,0,1297.998,1154.6178,1186.6283,1223.7988,1399.5764,1471.3141,1596.3927,1733.0838,1826.089,1957.1257,1980.4503,2031.0838,1209.4136,1058.3298,985.4712,977.5026,1206.9069,1483.3391,1645.9843,1829.6649,1869.4188
22,PLR125,unexpected_b,0,pre,2nd,1003,4810,7,0,1424.35,1455.2304,1401.6395,1327.6346,1307.2723,1425.801,1434.0052,1684.8586,1675.5812,1866.9005,2036.6702,2059.4764,2227.5759,2740.5759,3203.2984,3205.2565,1807.3644,1390.5445,1474.8691,1729.6597,1983.0262
23,PLR125,anticipated_w,1,pre,2nd,1002,4810,8,1,1750.7635,1444.9393,1341.2461,1518.8275,1537.643,1493.5131,1401.3298,1469.4293,1643.4712,1668.0471,1892.7016,1809.6335,1152.2461,1029.7592,1035.0785,1051.0209,1375.5445,1848.5401,2058.0828,1899.2775,2199.5602
24,PLR125,anticipated_b,0,pre,2nd,1003,4810,9,0,2328.68,2202.5445,2073.7576,1771.2381,1498.733,1324.7801,1442.6754,1605.801,1755.5236,1895.6597,1770.3403,1771.7487,2044.7068,2524.6021,3034.6178,2998.1414,1681.8796,1622.5546,1742.3908,1696.733,1806.5445
25,PLR125,anticipated_w,1,pre,2nd,1002,4810,9,0,2287.7224,2084.359,1801.9634,1857.0209,1823.5822,1620.6028,1450.555,1389.9424,1419.2408,1693.555,1749.356,1853.4607,1206.2723,1067.7068,1112.7749,1141.6073,1382.4391,1691.3192,1760.623,1844.1571,1854.3979
26,PLR125,anticipated_w,1,pre,2nd,1002,4808,10,0,1939.412,1766.5654,1912.445,1988.668,2040.3853,1828.6126,1842.0471,1803.199,1799.4188,1972.1623,2274.2461,2077.4555,1253.7958,1155.5497,1161.0628,1182.5852,1346.5833,1638,1889.1257,2006.5026,2167.1518
27,PLR125,anticipated_w,1,post,3rd,1003,4812,11,1,1768.664,1961.6054,1994.0366,2229.9058,2077.8096,1854.0585,1989.7749,2070.8691,2175.2199,2170.6387,2530.2565,2523.4869,1520.1099,1297.0838,1225.7644,1175.6486,1477.825,1887.9596,2177.5916,2344.3508,2578.6597
28,PLR125,anticipated_w,1,post,3rd,1002,4810,12,0,2048.212,2750.1414,2861.8691,2811.7989,2842.8754,2708.2565,2563.466,2631.7644,2700.3037,2754.7644,2854.2094,2701.0785,1414.6911,1183.7173,1250.9162,1237.2906,1524.879,1690.7068,1876.9424,2113.0942,2286.5969
29,PLR125,anticipated_b,0,pre,2nd,1003,4810,10,0,2309.1338,1807.4293,2024.4346,2305.3613,2647.4607,2792.3246,2803.6178,2707.3759,2701.3162,2300.178,2519.1466,2725.089,2816.6432,3200.5473,3652.822,3600.6597,2119.0646,1727.6393,1789.0628,1672.1309,1739.1728
30,PLR125,anticipated_w,1,post,3rd,1002,4812,13,1,2354.022,2142.7068,2334.6597,2251.2827,2210.9691,2176.5704,1897.0628,2086.3665,2355.2984,2563.6178,2714.6283,2275.5079,1360.267,1169.9372,1143.8272,1257.0841,1631.3872,1820.5707,1990.3874,2173.9493,2242.2034
31,PLR125,anticipated_b,0,post,3rd,1002,4810,11,0,2783.456,2990.9058,2790.7507,2395.6559,1977.0157,1784.2408,2046.8848,2077.9895,2376.3455,2664.4346,2878.8429,2818.8115,2895.9738,3256.0995,3796.3665,3776.4817,2433.77,2303.033,2487.1885,2427.7749,2505.1361
32,PLR125,anticipated_w,1,post,3rd,1003,4812,14,0,1738.2552,1974.7801,2051.237,1874.8202,1616.534,1613.9215,1870.7277,2129.5079,2124.5288,1955.6676,1826.4196,1486.8482,1118.4869,1051.7068,1066.3194,1159.0262,1451.3613,1974.251,2112.6914,2054.7539,2288.7696
33,PLR125,anticipated_b,0,post,3rd,1002,4810,12,1,2509.196,2353.534,2332.0681,2320.8751,2361.5127,2573.0209,2509.7382,2613.4188,2605.3927,2513.2199,2627.9843,2533.4241,2628.5037,3209.1675,3621.5602,3542.5759,2300.3979,2234.1235,2480.2106,2613.267,2700.5288
34,PLR125,anticipated_b,0,post,3rd,1002,4810,13,1,1636.252,1983.2408,2175.9577,2141.8639,2083.7225,2121.8063,2103.8377,2035.3089,2253.2042,2467.9634,2516.3298,2685.1414,2587.8743,3360.7277,3774.8272,3669.9058,2400.288,2434.7608,2722.7869,2889.6911,2866.555
35,PLR125,anticipated_b,0,post,3rd,1002,4808,14,0,2713.318,3044.1414,2946.6193,2463.2044,2197.8063,1955.4241,2190.9581,2283.8848,2229.5916,2272.6073,2273.7611,2175.7853,2532.923,2937.4781,3663.0314,3573.1099,2026.4764,1878.2199,2196.3135,2110.5989,1858.1257
36,PLR125,unexpected_w,1,pre,2nd,1003,4812,8,0,1834.57,1720.1414,1783.3869,1753.3929,1678.2827,1778.7382,2099.0209,2284.3037,2373.3403,2742.7277,2656.5707,2614.0785,1677.9843,1474.9267,1604.3508,1549.9948,1855.767,2193.9694,2069.1832,2225.5916,2326.7592
37,PLR125,anticipated_w,1,post,3rd,1002,4810,15,0,2270.28,2081.1936,1974.2984,1809.733,1895.8534,1935.4084,2017.8377,2046.4398,2036.0209,2134.8115,2130.5393,2067.6754,1230.9895,1083.3246,1116.4764,1145.1108,1442.2233,1564.3717,1563.6911,1811.3037,1576.9162
38,PLR125,unexpected_w,1,pre,2nd,1003,4810,9,0,2004.656,2201.9769,2178.6863,2208.6594,1960.603,1908.7068,1754.8306,1652.2939,1720.0733,1936.1099,2195.2827,2219.4241,1350.8586,1216.6754,1235.9529,1205.3141,1497.5883,1922.0143,2078.7016,2218.9424,2354.2251
39,PLR125,unexpected_b,0,pre,2nd,1003,4810,10,0,1773.516,1895.5785,1750.072,1570.0262,1589.0366,1567.4084,1627.267,1709.8115,2019.1361,1954.3037,1779.2565,1844.6545,2074.1295,2442.4612,3070.6649,3257.8901,1878.4136,1696.5079,1842.0157,1949.6126,2156.0628
40,PLR125,unexpected_w,1,post,3rd,1002,4808,11,0,2103.776,1985.0733,2291.2147,2186.7277,2444.2461,2350.1361,2367.1885,2477.801,2274,2193.2618,2246.2408,2182.2723,1287.5445,1208.3665,1220.0785,1122.1047,1385.2042,1603.3252,1612.4555,1710.5236,1801.3822
41,PLR125,anticipated_b,0,post,3rd,1002,4812,15,0,1715.4568,1963.8058,1990.4503,2291.8586,2253.1441,2109.261,1936.6763,1751.2513,1885.1518,2063.377,2097.1675,2412.9372,2538.7173,2951.4503,3444.1257,3383.7789,1879.957,1426.3665,1385.623,1598.9005,1613.5939
42,PLR125,unexpected_b,0,post,3rd,1002,4808,12,0,1545.438,1632.6911,1774.356,1890.6126,1749.5887,1604.9096,1534.5497,1468.5288,1638.5026,1865.4503,2190.644,2349.5916,2646.144,3019.6754,3479.6283,3468.416,1951.5435,1449.7592,1552.8534,1747.9634,2072.6918
43,PLR125,unexpected_w,1,post,3rd,1002,4810,13,0,2002.9197,2246.7382,2545.3141,2586.6963,2473.1728,2089.2251,2252.7592,2179.839,1998.2897,1877.3874,2040.7539,2131.7906,1331.3927,1322.9608,1552.2123,1613.7544,2043.5324,2537.445,2665.4188,2657.2973,2526.2834
44,PLR125,anticipated_b,0,post,4th,1002,4810,16,1,2933.624,3077.288,2752.5011,2716.8932,3120.1832,2935.6021,3052.3874,3298.733,3444.9476,3578.4607,3669.7958,3636.7121,3627.6165,4236.4607,4521.3822,4516.7592,3452.8168,2905.6911,3162.3254,3272.6707,3328.7173
45,PLR125,unexpected_b,0,post,3rd,1003,4812,14,0,3107.364,3248.7277,3135.3101,2740.0441,2689.9005,2850.0628,3169.288,3392.2459,3631.5864,3574.8586,3787.0105,3730.5236,3888.267,4103.7173,4412.0157,4474.8325,3279.5236,3083.5248,3342.1365,3509.6492,3558.2618
46,PLR125,anticipated_b,0,post,4th,1003,4808,17,0,3724.158,3690.8272,3404.5981,3328.6279,3581.267,3585.6702,3608.534,3753.8429,3886.7906,4008.3298,3967.9895,4042.6283,3881.4869,4399.3927,4658.8691,4455.4712,2695.9372,2028.5602,2110.822,2375.7016,2790.8482
47,PLR125,anticipated_b,0,post,4th,1002,4810,18,1,2235.134,2367.7696,2547.5026,2542.7496,2367.5448,2323.8168,2109.3455,2345.8377,2820.6073,3089.911,3321.2565,3493.4219,3337.173,3989.1152,4379.9319,4200.1309,2716.4555,2575.9791,2970.4643,2925.5538,3230.3717
48,PLR125,unexpected_w,1,post,3rd,1003,4810,15,0,3034.64,2721.7956,2257.3656,2129.3568,2216.6387,2666.0628,2965.5916,3237.5864,3356.3037,3484.5916,3549.6387,3390.3403,2174.0209,1807.9476,1747.0628,1526.2618,1768.9267,2387.8535,2860.4053,2962.5288,2983.7382
49,PLR125,anticipated_b,0,post,4th,1003,4810,19,0,1707.1512,1671.1675,1765.1675,1849.0471,2147.5056,2527.6545,2616.3351,2909.2618,3211.0942,3454.1885,3561.1204,3645.7487,3810.801,4060.089,4331.8586,4137.9162,2319.1967,1721.2565,1652.9634,1733.6387,1736.0838
50,PLR125,anticipated_w,1,post,4th,1002,4810,16,1,1895.5929,1609.8743,1753.8901,2039.4712,2410.8901,2676.5602,2758.6702,2766.5969,2543.9476,2466.5812,2542.6911,2573.5288,1545.6545,1357.8429,1406.0628,1356.976,1664.868,1877.5812,2281.4817,2501.3037,2887.6178
51,PLR125,unexpected_b,0,post,4th,1003,4810,16,0,2385.194,2677.5602,2781.1518,2610.534,2649.1591,2672.0471,2351.3351,2231.2094,2380.4869,2648.644,2662.3717,2913.9267,3140.5393,3634.0942,4122.9476,4125.1937,2601.9058,2185.1325,2512.0411,2144.377,1994.8901
52,PLR125,unexpected_b,0,post,4th,1003,4810,17,0,1812.8124,1847.6126,1881.1937,1830.199,1578.4555,1589.8377,1606.4031,1579.7068,1808.5812,1973.3194,2185.6754,1970.6492,2396.7382,3078.4764,3640.199,3694.5928,2124.1995,1802.1309,1783.6126,1844.5131,1919.466
53,PLR125,anticipated_w,1,post,4th,1003,4812,17,1,2032.018,2300.6126,2317.9948,2499.9166,2537.5283,2554.2209,2114.9215,1840.7696,2008.9319,2134,2424.9895,2299.0419,1591.4084,1388.1204,1296.2408,1304.5759,1645.644,2179.8377,2507.0451,2802.31,2809.8429
54,PLR125,anticipated_w,1,post,4th,1002,4810,18,0,1837.6089,1750.6126,1975.9162,2228.4607,2245.2605,2193.0507,1907.8901,1861.4974,2003.6911,2332.0628,2645.9895,2573.0576,1481.3979,1257.8796,1249.9005,1278.5602,1552.6953,1684.9119,1573.4607,1799.377,1677.1466
55,PLR125,unexpected_w,1,post,4th,1003,4808,18,0,2029.84,1819.0128,1828.7198,1799.5969,1705.9942,1644.0941,1556.4161,1606.3246,1705.8482,2063.2408,2232.801,2213.8953,1448.2461,1248.8534,1255.6283,1284.0576,1506.775,1778.5264,1770.2513,1976.9319,2113.801
56,PLR125,unexpected_b,0,post,4th,1002,4812,19,0,1504.378,1765.6806,1916.5759,2074.1309,2247.089,2202.0305,1928.3493,1677.8429,1783.2251,2052.2932,2135.644,2435.3508,2735.6702,3302.4817,3831.1937,3838.267,2312.6719,1818.9985,1781.2723,1940.0052,1871.0628
57,PLR125,anticipated_w,1,post,4th,1002,4810,19,0,1620.7738,1611.6283,1917.1309,2114.3331,1835.9862,1676.4398,1586.6021,1693.5602,1948.4398,2243.8115,2495.2199,2518.911,1499.178,1292.5864,1303.911,1348.2932,1624.0258,1852.0214,1687.1466,1969.6963,2142.1885
58,PLR125,anticipated_b,0,post,4th,1002,4810,20,0,1704.428,1582.2459,1379.6419,1312.4438,1322.4666,1319.0209,1417.3455,1726.0209,1823.1099,2119.7592,2419.3403,2418.9005,2533.3194,2839.9162,3304.0524,3282.9372,1849.1486,1488.4921,1725.2356,2057.377,2090.1398
59,PLR125,unexpected_w,1,post,4th,1002,4812,20,0,1401.788,1532.4869,1580.624,1378.4605,1363.3037,1449.0885,1307.0028,1392.6284,1409.9476,1528.6911,1830.1257,1827.733,1358.1152,1357.0628,1364.4398,1441.5183,1732.8293,1929.801,1935.3927,1962.3246,1915.0524
60,PLR125,anticipated_w,1,post,4th,1002,4808,20,1,1440.798,1281.9162,1585.267,1669.316,1717.1482,1853.5994,1538.5131,1587.3351,1836.0681,2206.8534,2455.5602,2486.3037,1362.9319,1130.7382,1092.2251,1116.8691,1265.5988,1437.4336,1800.9476,2013.6754,2196.0681
1,PLR126,anticipated_w,1,pre,1st,1001,4838,1,1,1553.1475,1225.4492,1453.9581,1513.0681,1809.7696,1886.1099,1868.1099,1822.5759,1951.4031,2021.2251,2128.8534,2000.7696,1033.2199,920.5916,937.1571,1033.0157,1294.3246,1378.5026,1484.5916,1486.6178,1648.0052
2,PLR126,anticipated_w,1,pre,1st,1002,4812,2,1,1610.9414,1413.8168,1514.9529,1789.5467,1915.5036,1957.0524,1905.0366,2023.466,1849.5236,1903.3822,2110.8429,1694.2932,963.8848,920.0733,963.6597,1051.4764,1253.7539,1486.3717,1396.5514,1380.9537,1282.534
3,PLR126,anticipated_w,1,pre,1st,1002,4810,3,1,1577.908,1774.4084,1765.2251,1857.6545,1826.6126,1842.2827,1703.4241,1656.0733,1499.0209,1692.2932,1816.0838,1694.2827,958.0628,907.534,900.4607,988.1466,1284.4974,1459.0052,1568.9943,1637.598,1577.9686
4,PLR126,anticipated_w,1,pre,1st,1003,4812,4,0,1721.26,1877.7958,1921.5026,1813.6872,1770.6047,1551.8272,1587.9634,1721.0838,1757.8534,1804.0838,1874.0262,1654.0524,872.5026,816.8429,843.9529,900.8953,1123.6073,1360.9895,1504.5131,1690.911,1726.623
5,PLR126,anticipated_b,0,pre,1st,1003,4810,1,1,1288.014,1366.6911,1511.6126,1730.8377,1902.4031,2017.2828,1933.1466,1916.0105,2018.6073,2066.3141,2115.9215,2172.1518,2393.7958,2683.8115,3043.7173,3084.5131,1712.0052,1176.0524,1281.8515,1256.7729,1254.2984
6,PLR126,unexpected_w,1,pre,1st,1003,4812,1,0,1789.9492,1554.6126,1810.6702,1889.1106,1955.3968,1768.3194,1810.6754,1921.7801,1885.0157,1939.4084,2097.7277,1875.2723,1008.7173,927.4503,968.9424,964.0105,1210.2659,1388.1731,1453.1675,1504.6649,1659.9215
7,PLR126,unexpected_w,1,pre,1st,1003,4812,2,0,1659.4614,1269.623,1327.2827,1601.3979,1784.0262,1746.6178,1859.4084,1882.5759,1891.1518,1703.733,1559.3141,1362.6806,857.2618,808.3665,850.5026,892.6387,1123.2583,1338.8353,1384.5393,1314.377,1471.0058
8,PLR126,unexpected_w,1,pre,1st,1003,4810,3,1,1734.176,1877.1309,1956.1571,1855.2888,1839.6937,1618.5602,1533.2827,1566.0524,1628.0995,1803.6073,1730.4346,1619.5445,906.3822,837.5508,837.5392,847.7435,1075.7277,1392.6754,1552.9649,1364.0935,1436.8901
9,PLR126,anticipated_b,0,pre,1st,1003,4812,2,1,1543.014,1421.199,1407.8272,1630.1885,1850.4832,1772.3354,1761.6702,1905.4084,2022.1885,2109.534,2187.3351,2312.5026,2490.4241,2816.0314,3096.3413,3034.9772,1753.3194,1191.5864,1133.7644,1134.9581,1269.7016
10,PLR126,anticipated_w,1,pre,1st,1003,4808,5,0,1639.862,1411.7173,1479.3141,1716.0402,1711.1973,1644.0917,1588.1186,1579.1121,1395.3167,1397.2775,1252.6806,1222.8168,824.1675,830.5602,817.1309,789.555,1021.0052,1254.1828,1395.2176,1488.9339,1385.0471
11,PLR126,anticipated_b,0,pre,1st,1002,4812,3,0,1370.518,1533.8743,1479.3246,1736.3927,1837.5969,1850.1257,1703.4398,1604.3173,1602.0022,1577.9476,1537.8168,1759.8115,1920.8063,2260.2042,2633.8168,2535.9948,1268.0443,972.3312,1057.2042,1085.5707,1284.5497
12,PLR126,unexpected_w,1,pre,1st,1003,4812,4,0,1699.554,1785.7225,1819.1885,1740.5816,1730.7867,1512.3083,1324.6492,1300.5131,1421.2461,1716.2304,1755.8796,1552.7749,884.8377,851.9162,883.8586,927.6911,1146.186,1374.7657,1571.5236,1696.9634,1774.288
13,PLR126,anticipated_b,0,pre,1st,1003,4812,4,0,1732.0356,1622.7958,1698.3246,1836.6545,1989.4607,1916.3194,2068.2199,1996.356,2055.6073,2258.644,2173.3246,2259.5864,2553.089,2798.3403,2897.1623,2662.2464,1607.8606,1260.4293,1299.6073,1406.6806,1375.7644
14,PLR126,anticipated_w,1,pre,2nd,1002,4810,6,0,1638.9466,1554.0447,1639.5864,1679.9319,1765.9267,1578.1675,1720.7487,1779.4817,1740.0524,1920.9686,1983.5393,1804.0209,985.5969,861.0576,797.1361,743.5969,905.1903,1144.3262,1223.3006,1271.1595,1110.7853
15,PLR126,anticipated_w,1,pre,2nd,1003,4810,7,0,1300.662,1512.1675,1537.288,1730.2074,1732.3643,1572.408,1437.534,1382.427,1316.2387,1269.5497,1240.5969,1238.0628,773.9895,737.1204,743.6649,829.7277,1142.9215,1452.5445,1659.4398,1785.7749,1780.089
16,PLR126,anticipated_b,0,pre,1st,1002,4810,5,0,1717.54,1763.3455,1900.9476,1928.2042,1978.9476,2042.3403,1975.1466,1887.0681,2008.3672,1874.4712,1512.4136,1755.0628,2151.0576,2467.4293,2759.8743,2584.2376,1317.5177,1077.6302,1071.5103,1188.199,1244.1466
17,PLR126,unexpected_b,0,pre,1st,1003,4812,5,0,1620.816,1716.7225,1836.3979,1782.2444,1703.6344,1575.4555,1262.4504,1149.6509,1430.4712,1610.8953,1777.534,1796.4555,1994.6073,2335.0157,2654.2513,2493.7382,1225.4293,1109.1728,1199.4031,1362.702,1344.8754
18,PLR126,anticipated_w,1,pre,2nd,1002,4810,8,1,1432.124,1594.1047,1544.623,1720.1413,1752.6189,1680.1361,1559.3874,1672.2827,1721.2304,1864.288,1755.4031,1499.1047,892.5079,830.4764,926.2618,1015.7958,1238.6859,1439.1152,1646.9581,1724.4974,1794.0575
19,PLR126,anticipated_b,0,pre,2nd,1003,4812,6,0,1969.472,1937.6702,1945.445,1963.2967,1928.7149,1696.9424,1513.3351,1488.0733,1745.2356,1871.2199,1933.623,1959.2775,2196.2984,2452.8115,2777.8534,2658.4712,1442.2939,1092.6073,1271.5288,1302.8377,1355.5079
20,PLR126,anticipated_b,0,pre,2nd,1002,4808,7,0,1800.336,1610.0838,1516.288,1744.1204,1915.4084,1702.8429,1609.9709,1566.3802,1527.6492,1497.9529,1603.0366,1763.356,1970.9843,2195.3822,2493.2775,2510.8492,1550.8462,1013.1357,1023.2775,986.2147,1066.4764
21,PLR126,anticipated_b,0,pre,2nd,1003,4812,8,1,1448.002,1457.6597,1562.8168,1647.3247,1635.0738,1423.5026,1483.8325,1575.2827,1375.3508,1430.3194,1566.4503,1491.1361,1698.4293,2048.1937,2407.1257,2340.5759,1200.9911,1043.6683,1185.7487,1093.4921,1307.3194
22,PLR126,anticipated_w,1,pre,2nd,1002,4810,9,0,1378.78,1525.0942,1576.2984,1727.9895,1829.9581,1728.3613,1402.9215,1521.8168,1465.555,1441.1832,1282.4764,1285.1257,787.089,721.2304,740.7435,808.1719,991.8465,1222.8114,1289.5638,1293.2513,1351.4921
23,PLR126,unexpected_w,1,pre,2nd,1002,4810,6,0,1605.504,1757.0838,1819.7068,1812.8661,1864.7599,1650.0314,1547.9372,1643.3298,1532.7068,1796.7539,1896.5707,1690.6911,867.5864,812.0785,830.534,898.6126,1105.6073,1410.1257,1575.7173,1736.1099,1677.5079
24,PLR126,anticipated_b,0,pre,2nd,1003,4812,9,0,1581.322,1766.9476,1799,1972.0524,1971.8668,1818.5908,1861.2147,1893.8901,1984.911,1851.6859,1774.4346,1891.9686,2084.644,2374.1047,2673.9005,2593.4626,1275.972,990.7347,1064.3245,1194.7696,1154.4084
25,PLR126,anticipated_w,1,pre,2nd,1002,4808,10,0,1541.208,1772.7068,1672.911,1702.0606,1923.7518,1883,1926.4921,1858.9843,1758.8534,1946.9058,1903.4555,1607.4974,890.4869,839.6387,843.4764,802.6251,1003.6188,1303.2092,1430.5695,1516.445,1652.4607
26,PLR126,anticipated_b,0,pre,2nd,1002,4810,10,0,1796.574,1679.8953,1832.8586,1952.5707,1920.9162,1830.2723,1585.4764,1425.6126,1389.6126,1488.1204,1580.3351,1739.1152,1873.5602,2133.3979,2447.9843,2465.5819,1365.2622,987.4052,980.9424,1088.6963,1290.6073
27,PLR126,anticipated_w,1,post,3rd,1003,4812,11,1,1579.778,1768.6073,1702.8377,1768.13,1720.5176,1587.7173,1400.4031,1605.9476,1647.9634,1791.9581,1735.356,1590.5602,904.2513,819.3613,914.2932,866.9162,1091.4921,1445.288,1603.1832,1721.8115,1811.6021
28,PLR126,anticipated_w,1,post,3rd,1003,4810,12,1,1968.9081,1607.2562,1723.8743,1779.9948,1956.6806,1963.1257,1844.899,1836.4741,1823.8901,1811.8743,2015.1937,1863.2513,977.4136,909.2775,950.6545,983.9476,1267.8586,1553.1885,1741.8796,1891.6597,1844.0524
29,PLR126,anticipated_b,0,post,3rd,1002,4810,11,0,1696.136,1556.9162,1758.9319,1869.9833,1857.444,1682.1675,1572.2484,1681.351,1700.8325,1700.5916,1801.8796,1999.1571,2212.0209,2452.801,2711.7906,2634.1832,1374.9214,1092.3508,1194.3194,1180.1675,1232.3508
30,PLR126,unexpected_b,0,pre,2nd,1003,4808,7,0,1526.282,1685.3246,1765.1519,1764.5017,1623.4098,1444.645,1626.0105,1779.2618,1788.5183,1949.911,2002.1885,2000.1099,2062.0471,2374.0262,2639.6073,2588.0942,1364.534,1232.5236,1445.7906,1387.921,1335.3835
31,PLR126,anticipated_w,1,post,3rd,1003,4812,13,1,1433.3433,1463.7377,1574.7958,1441.7853,1527.3613,1746.534,1640.4398,1526.6806,1676.9948,1825.3613,1727.1885,1785.8168,957.2775,850.5236,876.6911,937.0785,1203.1099,1421.1623,1596.1088,1548.0248,1505.288
32,PLR126,unexpected_b,0,pre,2nd,1002,4810,8,0,1489.063,1564.9215,1643.8796,1893.644,1977.592,1876.1464,1750.9319,1643.9319,1823.4503,1759.089,1896.1414,1944.623,2056.1466,2299.7696,2599.8691,2491.8848,1261.6733,981.0794,971.534,1102.4136,1364.2408
33,PLR126,unexpected_b,0,pre,2nd,1002,4812,9,0,1316.154,1403.1257,1597.267,1680.3348,1732.8665,1633.7929,1753.5969,1748.7853,1974.2356,1979.2408,1921.0733,1880.9215,2149.3455,2460.534,2734.2723,2639.4746,1314.5503,1057.0379,1090.2356,1078.644,1283.0419
34,PLR126,anticipated_w,1,post,3rd,1002,4810,14,0,1158.101,1317.2932,1463.0681,1644.0209,1822.7539,1850.6702,1728.4503,1559.6021,1659.0524,1739.3141,1604.356,1442.5916,846.6806,785.3927,770.2775,827.5602,1109.2298,1307.4226,1415.2588,1473.6492,1583.9738
35,PLR126,anticipated_b,0,post,3rd,1003,4810,12,0,1736.316,1706.5445,1807.6335,1927.8238,1769.1763,1693.7801,1669.9267,1460.7016,1427.623,1651.3089,1938.3351,1984.3717,2209.3089,2478.4974,2795.6754,2685.2984,1428.8743,1158.7559,1094.3455,1201.2199,1242.9215
36,PLR126,unexpected_b,0,pre,2nd,1003,4812,10,0,1738.398,1825.5654,1717.1309,1734.6851,1593.0501,1468.7515,1324.3508,1325.9476,1616.0576,1626.8115,1759.9424,1576.911,1772.0157,2146.2356,2499.9005,2452.0471,1302.3037,1132.9634,1097.0039,1102.1143,1184.9686
37,PLR126,unexpected_b,0,post,3rd,1003,4812,11,0,1650.5,1658.9581,1610.8325,1802.5528,1652.1347,1485.6911,1223.3141,1256.0785,1405.7016,1420.9791,1503.2666,1539.733,1642.7958,1946.8429,2357.712,2351.6303,1122.579,964.0463,1032.3902,1126.1414,1200.3979
38,PLR126,anticipated_b,0,post,3rd,1002,4810,13,0,1361.3368,1397.7958,1578.9424,1758.1832,1873.1257,1835.8482,1640.0628,1445.6518,1480.9424,1682.0419,1746.6597,1778.0838,1933.9162,2272.9162,2610.6545,2408.2033,1265.1715,1090.0064,1164.6984,1200.1832,1171.1832
39,PLR126,anticipated_b,0,post,3rd,1003,4810,14,0,1291.55,1549.0471,1498.199,1664.0062,1524.5849,1408.5163,1398.2246,1520.2094,1410.5654,1404.0419,1476.1099,1506.8901,1849.9581,2122.2094,2506.0105,2358.7958,1161.385,990.3717,1142.8534,1205.3089,1352.2251
40,PLR126,unexpected_w,1,post,3rd,1002,4808,12,0,1672.536,1804.1415,1778.7841,1804.9843,1766.0157,1463.1885,1514.0681,1610.377,1551.7068,1701.9738,1699.5445,1482.5654,898.3403,827.0262,852.2304,933.2908,1216.7735,1415.5422,1473.0314,1512.4136,1654.9162
41,PLR126,unexpected_w,1,post,3rd,1002,4810,13,0,1863.824,1886.178,1765.3927,1857.8095,1800.6161,1560.6021,1404.7906,1606.2147,1762.9738,1866.5393,1841.2565,1650.1466,867.733,894.7487,908.8796,961.267,1257.3455,1484.3069,1558.301,1564.267,1630.6597
42,PLR126,anticipated_w,1,post,3rd,1002,4810,15,0,1754.24,1912.8743,1980.0739,1792.3795,1792.9058,1856.9602,1797.3113,1580.9372,1631.9424,1802.3927,1733.3089,1534.6335,872.4346,836.7853,905.9529,958.0785,1240.4869,1464.9476,1605.4084,1787.0785,1846.5689
43,PLR126,anticipated_b,0,post,3rd,1003,4812,15,1,1822.668,1919.9843,1874.267,1918.8947,1807.3993,1640.7906,1737.1309,1857.1623,2046.911,2082.534,2047.0419,2255.6754,2412,2764.9895,3088.2356,2982.2042,1642.495,1314.069,1521.3351,1484.3141,1688.0995
44,PLR126,unexpected_b,0,post,3rd,1003,4810,14,0,1522.842,1651.7592,1796.623,1799.2869,1718.951,1458.3822,1203.9058,1293.1937,1368.8534,1413.5994,1387.5939,1380.6597,1516.8743,1868.7801,2270.8325,2403.0679,1217.7591,941.822,989.2042,1156.2408,1252.466
