trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window38,window418,window798,window1178,window1558,window1938,window2318,window2698,window3078,window3458,window3838,window4218,window4598,window4978,window5358,window5738,window6118,window6498,window6878,window7258
11,PLR115,anticipated_w,1,pre,1st,1003,4810,5,1,4367.4268,4302.4854,4425.4277,4529.9716,4545.4129,4317.8309,3622.7797,3606.9816,3806.3929,4021.918,4324.3445,4201.6785,2327.3348,1932.2016,2015.3235,2129.5108,2607.7346,3318.1981,3673.1219,3887.1282,4060.4
12,PLR115,anticipated_b,0,pre,1st,1002,4810,3,0,4376.7261,4313.4607,4434.4147,4624.4501,4515.3519,4343.5555,4283.6493,4110.0863,3827.4177,4008.1613,4164.4383,4378.0109,4485.933,4746.4456,5119.8169,5015.3029,3094.8078,2397.5391,2532.218,3077.6859,3323.1174
13,PLR115,anticipated_w,1,pre,2nd,1003,4812,6,0,3454.343,3350.7124,3550.1135,3695.8045,3698.252,3641.7549,3347.8794,3671.1645,3806.2068,3964.2554,4281.8928,3923.5088,2088.8197,1775.2639,1892.2678,2038.3454,2586.4834,3227.25,3494.6944,3634.4483,3822.2811
14,PLR115,anticipated_b,0,pre,1st,1002,4810,4,0,4488.7176,4498.6792,4473.0815,4529.3038,4491.5426,4456.5524,4325.2952,4072.46,4270.1959,4562.9434,4764.7667,4798.6786,4843.4857,5098.3027,5415.7594,5226.9434,3164.3628,2563.1439,2916.1716,3138.6322,3178.3226
15,PLR115,unexpected_b,0,pre,1st,1003,4812,5,0,4162.2894,4067.3495,4252.5058,4356.2782,4519.0159,4377.7324,3582.1977,3630.277,3929.3345,4126.2916,4171.8256,4147.5309,4304.3314,4703.8404,5160.3002,5002.9872,2946.204,2458.5879,2703.1029,2929.1135,3267.1279
16,PLR115,anticipated_b,0,pre,1st,1003,4810,5,1,4276.945,4253.6233,4294.8085,4471.7403,4580.223,4514.2919,4630.6421,4679.1094,4641.1048,4766.7049,4929.2861,5163.0793,5334.0707,5572.2366,5717.4974,5389.0321,3231.32,2573.3373,2959.5543,3305.9402,3779.5277
17,PLR115,anticipated_b,0,pre,2nd,1003,4810,6,0,4673.8971,4626.3959,4711.8722,4864.2663,4908.4648,5072.5596,5114.1508,4995.275,5044.2352,5038.3419,5128.1068,5210.8554,5262.6008,5484.2393,5658.6143,5292.2049,3209.4545,2491.9311,2547.9406,3209.9918,3654.6557
18,PLR115,anticipated_w,1,pre,2nd,1003,4812,7,0,4319.6731,4254.4227,4378.4072,4417.1345,4250.3518,4018.221,4158.7409,4301.7618,4424.9831,4529.9981,4593.6328,4119.0444,2095.0837,1718.7868,1778.1493,1863.5584,2365.647,3068.045,3503.5112,3727.9516,3835.9487
19,PLR115,anticipated_w,1,pre,2nd,1003,4810,8,0,3245.3966,3088.7232,3367.2653,3661.1168,3827.7178,3853.1955,3530.1811,3249.0408,3416.1002,3771.8707,3981.9237,3562.215,1888.0123,1696.4747,1763.6708,1797.5531,2281.4375,2948.972,3262.1784,3427.1847,3567.0007
20,PLR115,unexpected_w,1,pre,2nd,1003,4810,6,0,4094.37,4024.7711,4163.0397,4196.9758,4092.8702,3610.0224,3526.2538,3513.6474,3685.8986,3792.6569,3967.5196,3720.8491,2015.6152,1743.841,1847.0711,2126.6531,2543.2857,3182.6292,3484.1021,3660.2026,3847.914
21,PLR115,anticipated_b,0,pre,2nd,1003,4808,7,0,4491.8473,4419.9497,4554.388,4571.2829,4489.9455,4478.9336,4640.1992,4784.3898,4838.4913,4928.9466,4931.8867,5032.5065,5163.1189,5409.881,5553.4311,5183.1901,3116.6955,2501.6197,2600.9777,2964.1889,3435.8094
22,PLR115,anticipated_b,0,pre,2nd,1002,4810,8,0,4169.6954,4107.9459,4212.2521,4536.1977,4665.6452,4345.5517,3913.505,3885.0945,3861.8704,3821.2387,4028.6722,4210.7352,4462.9686,4964.3764,5272.1175,5094.7447,3134.5531,2640.337,2866.7289,3390.3353,3662.4452
23,PLR115,unexpected_b,0,pre,2nd,1003,4812,7,0,3932.7764,3899.3386,3961.7486,4168.2764,4433.0013,4070.5387,3777.0224,3482.4231,3846.7017,4088.4061,4358.9146,4692.4429,4850.9293,5102.5979,5417.2645,5263.5402,3590.1409,3564.9207,3846.6412,4224.1524,4475.9798
24,PLR115,anticipated_w,1,pre,2nd,1002,4812,9,0,4975.9685,4925.9762,5026.77,5107.4169,5246.9968,5337.5663,5099.5938,5141.2649,5211.5141,5198.8814,5212.1208,4793.6218,2618.8139,2020.6293,2063.4706,2233.4547,2778.5635,3309.0639,3478.1453,3529.3874,3576.9631
25,PLR115,anticipated_b,0,pre,2nd,1003,4812,9,0,4266.2502,4226.0396,4299.7605,4428.0673,4384.5974,4454.4127,4396.5767,3989.9466,3919.4605,3973.2133,4215.0066,4540.349,4852.1159,5237.7138,5433.6127,5159.4464,3170.0718,2533.5697,2506.4288,3076.4424,3502.2428
26,PLR115,anticipated_b,0,pre,2nd,1003,4812,10,0,5036.7433,5072.0449,5005.5987,5015.6774,5186.6561,5260.9166,5291.3907,5218.8105,4987.0784,4930.8685,5048.1806,5183.2481,5275.4662,5512.7501,5805.0194,5477.5224,3306.0374,2604.6833,2418.6013,2480.9891,2842.0335
27,PLR115,unexpected_b,0,pre,2nd,1002,4810,8,0,4337.8179,4261.3743,4414.8624,4529.2542,4825.8672,4925.1268,4872.96,4651.641,4694.7952,4788.8728,5025.1071,5188.3479,5285.8037,5475.8474,5702.1825,5372.5441,3216.8494,2602.5482,2769.9054,3227.5903,3283.6783
28,PLR115,unexpected_b,0,pre,2nd,1003,4808,9,0,4111.7871,3961.2621,4247.4623,4527.2206,4772.349,4633.7179,4441.718,4456.7348,4551.7502,4564.8794,4643.2029,4769.194,4857.4419,5159.6059,5490.1138,5162.99,3112.122,2637.6925,2993.0285,3475.9875,3720.106
29,PLR115,anticipated_b,0,post,3rd,1003,4812,11,0,4518.082,4517.3143,4516.548,4614.3119,4778.9151,4558.8427,4580.2892,4734.4572,4712.253,4869.6027,5052.4811,5236.6037,5429.6599,5711.5896,5822.2939,5706.405,3756.5564,2856.5662,2801.1606,3143.3608,3632.0613
30,PLR115,anticipated_w,1,pre,2nd,1002,4812,10,0,4037.5583,3828.7779,4234.426,4379.4238,4078.359,4059.943,4231.5957,4328.8771,4425.7987,4574.7197,4733.8971,4495.4029,2517.8395,1943.3662,1914.2038,2135.0748,2788.9417,3297.0733,3567.7328,3466.0079,3717.6521
31,PLR115,anticipated_w,1,post,3rd,1003,4812,11,0,4134.3429,3967.6552,4294.208,4156.1603,4287.1216,4343.2458,4359.8863,4231.4268,4254.2097,4470.4118,4642.4086,4261.893,2267.9693,1841.9417,1758.9769,1758.1295,2221.8356,3052.6723,3136.2471,3741.8928,3848.5472
32,PLR115,anticipated_b,0,post,3rd,1002,4812,12,0,4238.2384,4201.1559,4275.6852,4238.8785,3974.5612,3596.1399,3241.9182,2900.0319,3149.6034,3471.2651,3723.3854,3903.8184,4091.3688,4546.8759,5141.687,5134.8985,3604.4134,3958.395,4449.6935,4437.6227,4459.4755
33,PLR115,unexpected_w,1,pre,2nd,1003,4810,10,0,4231.4196,4201.0615,4245.6207,4482.123,4588.4876,4603.4507,4565.5207,4608.6615,4352.6937,4501.9571,4446.8244,3893.7962,2137.2405,1950.6091,1938.4739,2116.6912,2657.4941,3224.3652,3602.6546,3833.6211,3990.4041
34,PLR115,anticipated_b,0,post,3rd,1002,4808,13,0,4514.1217,4512.4844,4513.7482,4528.0899,4556.4539,4759.7706,4658.9253,4328.337,4607.6418,4812.2512,4976.1969,5166.9455,5336.1036,5489.6802,5593.4675,5393.4823,3307.4852,2545.0722,2830.4421,3361.4054,3606.5128
35,PLR115,anticipated_w,1,post,3rd,1003,4812,12,1,4237.6676,4191.3756,4281.9052,4369.0436,4355.6737,4407.3127,4528.7217,4628.6224,4819.4135,5005.1331,5174.8411,4835.8409,2795.7618,2161.5962,2142.8681,2570.7107,3233.2202,3693.558,3959.2894,4227.9011,4246.1319
36,PLR115,anticipated_w,1,post,3rd,1002,4810,13,0,4177.3837,4077.0479,4269.1319,4412.0828,4665.4716,4641.209,4558.2386,4270.9388,4328.8349,4479.3536,4625.1277,4414.7755,2361.4674,1958.9126,1995.535,2240.8242,2922.2287,3514.0688,3884.958,4075.2199,4115.7785
37,PLR115,anticipated_b,0,post,3rd,1002,4810,14,0,4128.4726,4029.9474,4224.8259,4313.7005,4532.0756,4336.5646,4000.8986,3642.0339,3774.8399,3874.4011,4010.112,4166.9133,4259.749,4553.3366,4998.2841,4772.6364,2735.9051,2177.1145,2383.4386,2796.4961,2994.8882
38,PLR115,anticipated_b,0,post,3rd,1002,4810,15,0,3895.6403,3793.6936,3995.3132,4122.3007,4275.7931,3768.1299,3376.9421,3355.7711,3536.8861,3971.0794,4273.3341,4534.7096,4648.9105,4854.7355,5123.2418,5036.6306,3036.5547,2102.3541,1912.836,1958.0584,2014.4188
39,PLR115,anticipated_w,1,post,3rd,1002,4808,14,0,3295.7002,3250.1798,3340.9797,3351.7646,3639.5588,3960.2359,4107.1386,4274.5215,4500.5119,4625.9574,4397.3538,4116.3344,2274.2065,2112.2861,2631.5924,2779.0085,3060.5659,3569.806,3767.1275,3552.6017,3595.5173
40,PLR115,unexpected_w,1,post,3rd,1003,4812,11,0,4330.4818,4252.9941,4408.5813,4384.5551,4434.9843,4262.2989,4224.123,4326.9825,4484.0625,4621.0834,4765.6397,4483.2368,2361.84,1971.041,2028.1433,2399.1098,2872.9655,3502.7328,3872.6954,3984.3971,4025.427
41,PLR115,anticipated_b,0,post,4th,1002,4810,16,0,4185.2402,4208.3197,4141.8553,4380.8521,4524.9619,4319.1183,4005.6955,4151.141,4373.0209,4423.9033,4512.2524,4568.2173,4686.7731,5025.5504,5302.6009,5074.2764,3073.0837,2448.6955,2705.8861,3178.2518,3455.0652
42,PLR115,anticipated_w,1,post,3rd,1003,4812,15,0,4331.9896,4266.3047,4388.4037,4643.8811,4627.2522,4597.8996,4514.8723,4364.3918,4606.3176,4753.5678,4810.7065,4611.1017,2510.6979,1976.9066,2055.2149,2227.6542,2636.8264,3343.6136,3769.5863,3965.6927,4084.4404
43,PLR115,unexpected_b,0,post,3rd,1002,4810,12,0,4479.0488,4456.2329,4499.1922,4589.8115,4585.6111,4622.7312,4665.8246,4599.1461,4536.413,4626.5909,4863.4767,4927.0706,5106.2804,5261.659,5430.7837,4957.0925,2939.7014,2302.0444,2167.2824,2595.2319,3203.1528
44,PLR115,unexpected_w,1,post,3rd,1003,4808,13,0,4411.0503,4345.8468,4475.1714,4467.3617,4274.8353,4098.1006,4276.0577,4381.9409,4499.0912,4575.7607,4285.518,4119.2464,2274.8627,2001.2617,2019.7297,2173.008,2680.5794,3285.0391,3597.9214,3636.8063,3640.4113
45,PLR115,unexpected_b,0,post,3rd,1002,4810,14,0,3707.9926,3644.7624,3796.7078,3905.736,4038.5732,4125.8497,4109.4854,4195.9627,4101.6141,4166.6704,4329.1282,4529.5553,4599.6341,4844.0689,5209.98,5110.4487,3040.5434,2337.3885,2456.4831,2924.8612,3184.055
46,PLR115,anticipated_w,1,post,4th,1002,4810,16,0,3661.5024,3649.4933,3656.0877,3873.8012,4077.8429,4181.7244,4342.7779,4351.6392,4294.0689,4433.4623,4652.3138,4389.2346,2463.1548,1987.634,1883.939,2044.6459,2443.9234,3053.3493,3481.4949,3632.5068,3641.3501
47,PLR115,unexpected_b,0,post,3rd,1003,4812,15,0,3999.6984,3918.5789,4080.0596,4009.5573,4151.0227,4272.2889,4138.8217,3887.0151,4144.2004,4366.9949,4358.6911,4241.6536,4341.3832,4713.18,5110.4193,4867.3996,3102.2983,2600.7023,2892.0012,2984.2366,3207.2866
48,PLR115,anticipated_b,0,post,4th,1002,4810,17,0,4030.6249,4004.5491,4048.4805,4123.5698,4210.0009,4184.4952,4235.2663,4310.649,4412.2917,4545.6552,4752.4455,4920.3808,5006.5529,5251.9654,5390.1394,5222.7072,3211.6167,2565.0487,3027.0909,3267.5569,3487.2715
49,PLR115,anticipated_w,1,post,4th,1002,4810,17,0,4230.3542,4221.3031,4235.349,4455.6602,4670.9458,4628.1361,4807.3158,4806.0111,4718.4952,4716.1315,4687.7979,4217.888,2288.1827,1825.3399,1900.8758,2248.0307,2542.2668,3100.2391,3644.8082,3599.6845,3237.9989
50,PLR115,anticipated_w,1,post,4th,1003,4810,18,0,4296.9537,4341.1737,4256.5587,4185.0222,4175.5748,4148.2826,4207.4751,4346.2797,4434.3254,4572.7348,4824.0576,4473.2563,2395.9325,1990.7925,2029.2446,2087.1709,2613.1999,3150.0833,3410.8745,3609.6246,3877.7472
51,PLR115,anticipated_b,0,post,4th,1002,4810,18,0,3821.9431,3828.0264,3805.7174,4092.9798,4280.2048,3856.3791,3753.6621,3798.4767,4031.74,4244.6028,4208.0655,4081.5061,4017.1152,4417.6955,4889.8063,4746.2201,2884.175,2314.3109,2031.1982,1891.4013,2032.7516
52,PLR115,unexpected_w,1,post,4th,1002,4810,16,0,2624.8193,2739.0994,2531.3812,2592.8113,3123.8635,3061.1596,3033.2079,3334.5465,3525.1236,3633.9393,3886.327,3712.4581,2023.4617,1986.8584,2637.0222,2969.2966,3028.4103,3487.7608,3602.2837,3713.0012,3742.058
53,PLR115,anticipated_w,1,post,4th,1003,4810,19,0,3272.9692,3164.5519,3353.2819,3624.1081,3617.6007,3955.7206,4250.9429,4421.3161,4469.396,4116.3572,4015.2344,3727.9276,1949.3367,1635.0708,1745.4544,1806.8602,2375.395,3073.7918,3358.0671,3431.4027,3514.7737
54,PLR115,unexpected_w,1,post,4th,1002,4810,17,0,4435.6192,4455.313,4415.7193,4375.1032,4180.4285,3759.5778,3421.7885,3143.6063,3286.2032,3509.0743,3693.0841,3423.6817,1755.9308,1663.4976,1816.4347,2025.7549,2472.8276,3031.9804,3282.1202,3381.3514,3468.1809
55,PLR115,anticipated_b,0,post,4th,1002,4808,19,0,3701.315,3609.4645,3771.029,4091.0884,4324.8532,4379.1662,4197.668,4151.1333,4098.454,3436.5008,3644.8477,4064.1604,4233.7173,4530.0996,4856.7802,4621.2979,2674.7305,2165.7002,2251.9859,2837.8288,3186.4524
56,PLR115,anticipated_b,0,post,4th,1003,4810,20,0,4227.4786,4263.6496,4201.5342,3947.0908,3893.5556,3926.6465,3598.596,3902.94,4220.7639,4382.6311,4673.8239,4893.3213,5063.1073,5296.2886,5470.7537,5152.5751,2994.5046,2433.9553,2530.2741,3114.2838,3429.9619
57,PLR115,unexpected_w,1,post,4th,1003,4812,18,0,4201.2099,4149.9906,4248.7828,4398.3026,4248.5232,4319.7862,4327.7182,4396.6808,4567.92,4662.7506,4534.065,4222.3178,2362.3967,1999.0552,1998.1188,2234.7425,2679.8934,3345.9747,3799.2248,3677.4663,3694.3397
58,PLR115,anticipated_w,1,post,4th,1003,4812,20,0,4296.2464,4278.0302,4314.5101,4378.2095,4543.8838,4240.3475,4080.5228,4118.9781,4200.2876,4323.0937,4432.376,3988.9471,1996.6158,1670.3477,1797.0092,1919.8552,2431.43,3165.4584,3436.1055,3478.9266,3603.7979
59,PLR115,unexpected_b,0,post,4th,1003,4812,19,0,3721.4176,3709.6237,3719.6239,4019.9883,3645.5297,3478.2729,3700.3492,3790.4445,3845.4081,3770.1163,3957.8425,4224.6374,4399.9424,4622.0475,5019.6621,4797.9497,2769.261,2442.9014,2778.3158,3152.0527,3514.0134
60,PLR115,unexpected_w,1,post,4th,1003,4810,20,0,4140.6271,4058.5161,4220.0312,4295.7515,4273.4213,4149.5137,3968.6888,3807.6292,3820.9372,3762.4118,3814.3347,3395.6008,1701.2632,1479.7471,1617.0287,1787.15,2244.6216,2757.64,3047.5898,3101.814,3174.9173
1,PLR116,anticipated_w,1,pre,1st,1000,4838,1,1,2013.9285,2052.5161,1796.7686,1617.7154,1833.4155,1957.5037,2236.1622,2475.2694,2592.7053,2660.0202,2632.0043,2115.6696,1141.6599,860.6378,797.4482,768.732,894.506,1020.413,1215.4879,1498.7229,1651.9736
2,PLR116,unexpected_w,1,pre,1st,1002,4810,1,1,2149.2128,2133.0583,2174.7571,2031.1744,2081.6038,2430.8627,2499.5912,2301.458,2522.9609,2596.5906,2688.2983,2587.1731,1322.584,863.0388,785.6444,727.6156,881.0697,1141.378,1442.075,1593.8205,1695.3192
3,PLR116,unexpected_b,0,pre,1st,1003,4810,2,1,1135.4376,1037.7577,1222.7731,1356.3926,1704.7317,2039.0865,2272.8521,2454.4058,2415.4331,1945.9797,1874.7113,1901.6241,2062.4473,2316.029,2743.4874,2875.7816,1675.5685,1196.2057,1320.1899,1589.3427,1869.4764
4,PLR116,anticipated_b,0,pre,1st,1002,4810,1,1,2055.7442,2020.8882,2089.5661,2041.9283,2259.4814,2475.8565,2500.698,2563.504,2479.5223,2090.9057,2268.2638,2460.7454,2545.3882,2755.0446,3180.0119,3192.6515,1969.2487,1488.9536,1498.885,1693.8016,1577.12
5,PLR116,anticipated_w,1,pre,1st,1002,4808,2,0,2586.2905,2688.0592,2516.7156,2097.0621,2305.4837,2623.833,2700.7778,2702.0073,2794.9874,2696.5431,2266.0004,1749.8152,1031.4793,802.9842,838.3742,816.8781,988.5407,1281.0627,1468.6592,1623.8707,1727.738
6,PLR116,anticipated_b,0,pre,1st,1003,4810,2,0,2114.4549,2092.3849,2140.0067,2153.3808,2378.9108,2456.7796,2276.9721,2501.5964,2656.8446,2642.5656,2390.5472,2416.5776,2526.5684,2788.2316,3163.3397,3136.0602,1765.8082,1327.7618,1473.0755,1348.2361,1359.2597
7,PLR116,anticipated_w,1,pre,1st,1003,4812,3,0,1897.6615,1947.0237,1854.9412,1861.9215,2016.9732,2258.4517,2041.1596,1675.9772,1669.3801,1961.7624,2148.775,2075.5279,1095.8817,820.0774,803.2911,799.3383,903.7148,1035.6184,1096.0087,1360.9998,1573.302
8,PLR116,anticipated_b,0,pre,1st,1003,4812,3,0,1741.2923,1755.6175,1723.4013,1880.6249,2102.6823,2136.4448,1969.6678,1972.6044,1957.175,2119.9803,2288.6921,2389.8126,2307.162,2512.4884,2946.0943,2968.1016,1638.8371,1120.2202,969.1828,1038.9639,1305.6342
9,PLR116,anticipated_b,0,pre,1st,1003,4812,4,0,1583.8399,1519.8094,1639.9763,1866.8389,2070.0279,2092.2628,2184.8982,2215.6475,2258.5712,2039.6283,1883.5526,1590.0909,1663.2227,2118.8584,2653.7444,2714.8376,1581.2572,1353.6365,1408.0471,1484.5847,1637.0909
10,PLR116,anticipated_b,0,pre,1st,1003,4812,5,0,1877.5778,2115.1071,1652.8626,1469.0266,1660.7191,1924.1899,2058.3187,2120.8272,1998.6468,2045.7618,2116.082,2238.6308,2229.2753,2478.8468,2914.2596,2766.6078,1461.154,962.9814,981.8342,1248.4318,1533.9518
11,PLR116,anticipated_b,0,pre,2nd,1002,4808,6,0,2058.6752,2144.8363,1990.1892,1730.9389,1773.7132,1983.3878,1918.8344,1483.6272,1330.4756,1321.9522,1326.8436,1350.3476,1583.2828,1929.0706,2345.7721,2449.3166,1535.8937,1162.5186,1331.8243,1564.4533,1453.7627
12,PLR116,unexpected_w,1,pre,1st,1003,4810,3,0,1792.3293,1815.0122,1768.1913,1805.9675,1953.9697,2048.8717,2032.3588,1857.9717,2009.7069,2176.4762,2231.1452,2188.0333,1133.7658,768.1146,738.7726,707.7216,786.5481,997.8478,1204.9383,1317.1978,1408.8035
13,PLR116,anticipated_w,1,pre,1st,1003,4812,4,1,1992.6337,2005.9527,1986.4895,1949.2496,2140.037,2271.946,2201.0223,2413.7381,2572.7542,2380.9497,2214.2656,2040.2563,1119.7712,816.6097,833.2977,802.1088,983.6674,1295.2886,1587.9933,1695.5991,1646.0365
14,PLR116,anticipated_b,0,pre,2nd,1003,4810,7,0,2233.8072,2316.0051,2170.8341,2020.9648,2186.5191,2201.4169,2363.3379,2505.048,2616.1939,2772.7233,2691.4315,2719.6624,2849.8173,2971.9347,3397.0403,3377.2975,1883.5623,1168.3075,1159.045,1433.1114,1436.6352
15,PLR116,anticipated_w,1,pre,1st,1003,4812,5,1,1888.6924,1940.3704,1839.4968,1702.8322,1869.9885,1949.359,2192.0377,2395.7288,2465.0571,2314.3678,2451.4463,2158.7946,1144.6792,820.7802,731.8988,677.4961,724.7098,945.7047,1278.6888,1491.3749,1575.3839
16,PLR116,unexpected_w,1,pre,1st,1003,4810,4,0,2159.7034,2174.9797,2162.4776,1851.8535,1871.943,2126.9528,2286.1156,2335.9802,2456.2912,2605.6292,2542.4128,2256.5137,1168.4823,801.2548,724.4896,658.0385,704.8828,851.0699,1084.1187,1314.3579,1483.3477
17,PLR116,unexpected_b,0,pre,1st,1002,4810,5,0,1863.7951,1866.4762,1867.1139,1810.1609,1885.8434,1788.141,1725.4937,1958.106,2081.1378,1703.2636,1442.7895,1222.7462,1350.8403,1813.5108,2458.3547,2646.9224,2072.0167,1945.4908,1876.5865,1844.9864,1839.5516
18,PLR116,unexpected_b,0,pre,2nd,1002,4810,6,0,2230.5485,2289.3437,2182.7704,2182.111,2240.6442,2361.4699,2495.9372,2568.0749,2525.9731,2416.9742,2218.3176,1689.8846,1783.8756,2202.3722,2682.7797,2718.9083,1655.6694,1421.8377,1480.7368,1491.2277,1778.7222
19,PLR116,anticipated_w,1,pre,2nd,1002,4812,6,1,1613.7702,1626.3681,1601.3972,1596.427,1788.987,1867.6106,2005.7983,2082.5339,2249.9552,2322.1516,2217.5564,1703.3822,931.7522,747.1791,805.0858,797.3916,860.0484,1029.6145,1322.4286,1549.3929,1717.4933
20,PLR116,anticipated_b,0,pre,2nd,1003,4812,8,0,2079.9377,2247.8555,1934.6631,1626.2193,1942.3085,2215.118,2368.7636,2423.9737,2515.8945,2022.7436,1782.0363,1959.8241,2226.9408,2542.9215,3091.7112,3088.4019,1775.7027,1421.0555,1781.321,1958.2362,1943.5315
21,PLR116,anticipated_b,0,pre,2nd,1002,4808,9,0,2006.3403,2020.7421,2001.8992,1940.377,2112.1747,2168.2242,2126.5439,2091.0079,1789.1764,1426.0582,1410.9763,1700.123,1745.8731,2136.9548,2682.303,2739.8724,1533.5868,1220.8048,1387.9266,1423.3619,1614.1458
22,PLR116,anticipated_b,0,pre,2nd,1003,4812,10,0,1864.0549,1839.313,1896.4362,1825.1853,2016.9537,2101.0447,2007.4024,2193.5687,2429.7743,2600.322,2418.4146,1985.777,1820.4276,2257.5569,2798.7862,2848.3986,2001.8976,1858.3111,1843.2152,2007.9553,2081.995
23,PLR116,unexpected_b,0,pre,2nd,1002,4810,7,0,2756.9227,2856.4926,2669.801,2539.8419,2607.4122,2688.9028,2686.5184,2772.5906,2890.7405,2967.1573,2889.2388,2948.8177,2975.018,3104.3114,3518.8491,3535.2355,2284.7479,1791.249,1948.4394,2103.9963,2257.0258
24,PLR116,unexpected_b,0,pre,2nd,1002,4810,8,0,1651.6713,1671.0392,1624.7235,1644.3203,1877.5634,2029.208,1935.8209,2172.8248,2262.8965,2293.8893,2277.4595,1857.7102,1820.8078,2212.1352,2697.4498,2857.4556,1733.826,1247.0096,1320.8858,1589.1477,1802.801
25,PLR116,anticipated_w,1,pre,2nd,1003,4810,7,0,1328.0117,1234.2601,1411.754,1584.7649,1876.5364,2083.1738,2125.7828,2194.0397,2311.8768,2438.602,2541.072,2511.5531,1283.4732,866.9435,846.2986,817.437,968.4426,1300.7316,1496.5546,1611.5425,1516.8081
26,PLR116,anticipated_b,0,post,3rd,1002,4808,11,0,2028.4477,1998.5327,2057.0853,2134.5703,2247.3841,2303.332,2373.9792,2253.0339,2010.3119,2051.2767,2260.8257,2523.3058,2594.0453,2783.6195,3180.1512,3160.135,1800.5476,1408.6591,1557.7256,1725.5743,1828.3254
27,PLR116,anticipated_b,0,post,3rd,1003,4812,12,0,2265.4639,2329.7196,2211.9592,2133.9967,2420.22,2433.9263,2444.8567,2589.9023,2692.9673,2777.012,2723.0744,2778.014,2723.1645,2996.247,3497.0604,3460.0414,2066.983,1535.7442,1701.9014,2060.4455,2297.6134
28,PLR116,unexpected_w,1,pre,2nd,1003,4812,9,0,1655.9513,1679.6761,1622.1908,1716.346,1895.1164,1758.9752,1787.2701,1817.5034,1969.7923,2025.0995,2068.8402,1925.2241,1037.9704,769.2585,782.0908,840.4978,1041.9699,1251.497,1457.4325,1689.0209,1778.9812
29,PLR116,anticipated_w,1,pre,2nd,1002,4810,8,0,1757.8174,1741.9652,1783.5627,1641.3885,1829.667,1977.8832,1958.3185,2139.9238,1983.3733,1567.1654,1270.8632,1281.4905,796.9508,663.9256,648.3781,740.3741,907.1606,1091.8478,1287.9241,1335.9051,1375.8452
30,PLR116,unexpected_w,1,pre,2nd,1003,4812,10,0,1591.2868,1607.7834,1575.0374,1612.3971,1858.5876,1936.4884,1814.1992,1375.9194,1075.5466,1188.1715,1350.6211,1513.8063,832.3648,687.4898,700.4958,776.3836,876.6567,1004.5154,1194.746,1371.2656,1470.6198
31,PLR116,anticipated_b,0,post,3rd,1003,4810,13,1,2077.0211,2073.2475,2086.4578,2025.9796,2188.8896,2266.0928,2275.7834,1926.0458,1859.8503,2141.4368,2184.3174,1734.6216,1786.0769,2207.8038,2746.9124,2772.4397,1621.9383,1433.0567,1751.3461,2001.1473,1856.553
32,PLR116,anticipated_w,1,pre,2nd,1002,4810,9,1,2546.6275,2625.3079,2489.0128,2050.1426,2044.3946,2235.6611,2305.1438,2172.4838,2160.4815,2232.106,2310.9435,2022.503,1056.7744,859.3055,937.542,886.6198,1053.4851,1416.3419,1687.1369,1826.8115,1971.0881
33,PLR116,anticipated_w,1,pre,2nd,1003,4812,10,1,2348.5447,2468.0283,2252.9974,1975.7408,2240.3439,2487.2899,2494.5085,2252.6605,2401.0933,2525.256,2469.2233,2101.3869,1112.863,856.132,933.399,905.5245,999.0157,1334.7779,1603.3515,1712.2397,1804.6954
34,PLR116,unexpected_w,1,post,3rd,1003,4810,11,0,2227.9186,2247.1393,2217.0929,2072.5333,1998.8974,1841.0937,1898.9058,1876.2819,2067.7395,2242.1682,2360.6034,2357.1504,1172.3493,824.0251,828.6947,841.1206,915.0831,1210.8873,1398.4015,1505.2668,1561.2109
35,PLR116,unexpected_b,0,post,3rd,1002,4810,12,0,2327.1603,2292.6059,2363.1801,2329.0555,2446.6858,2412.9719,2420.974,2461.9667,2560.2641,2567.5397,2504.1862,1964.2509,1747.1193,1929.6858,2018.1561,2079.1257,2131.4757,2194.087,2285.8407,2425.6212,2458.9614
36,PLR116,unexpected_w,1,post,3rd,1002,4808,13,0,2378.6495,2377.722,2385.8,2274.9684,2211.9232,2177.3479,2167.4161,2270.5802,2190.7762,2045.5333,2224.3014,2133.0118,1141.0918,853.6963,896.5565,929.0621,1059.8188,1319.1352,1476.0471,1600.3148,1721.708
37,PLR116,anticipated_b,0,post,3rd,1003,4812,14,1,2020.349,2100.8722,1945.5097,2013.1678,2276.0795,2491.8998,2598.7831,2571.1781,2697.0834,2579.1433,2235.1843,2259.3874,2463.2646,2846.4269,3294.9875,3269.5191,1963.8845,1451.3439,1623.3991,1907.6772,2075.4082
38,PLR116,anticipated_w,1,post,3rd,1002,4810,11,0,1989.7591,1970.4272,2001.2238,2018.3516,2230.6153,2320.1841,2492.0172,2527.3856,2598.5134,2788.2266,2938.0751,2848.4367,1447.9323,987.8749,957.7728,800.165,863.3318,1099.5551,1331.4441,1474.4211,1603.1963
39,PLR116,unexpected_b,0,post,3rd,1002,4812,14,0,2029.1216,2014.2976,2052.3022,1931.0346,2152.74,2214.218,1891.3842,2021.2397,2045.439,2252.6943,2422.5569,2378.1032,2393.689,2657.3807,3142.3823,3204.4506,1907.0426,1525.8477,993.4837,930.8501,1574.0814
